rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
46,A5_autonomous,35746042,PMC9231346,10.3390/polym14122465,2022,Polymers,research-article; Journal Article,Replica of Bionic Nepenthes Peristome-like and Anti-Fouling Structures for Self-Driving Water and Raman-Enhancing Detection.,"The flexible, anti-fouling, and bionic surface-enhanced Raman scattering (SERS) biochip, which has a Nepenthes peristome-like structure, was fabricated by photolithography, replicated technology, and thermal evaporation. The pattern of the bionic Nepenthes peristome-like structure was fabricated by two layers of photolithography with SU-8 photoresist. The bionic structure was then replicated by polydimethylsiloxane (PDMS) and grafting the zwitterion polymers (2-methacryloyloxyethyl phosphorylcholine, MPC) by atmospheric plasma polymerization (PDMS-PMPC). The phospholipid monomer of MPC immobilization plays an important role; it can not only improve hydrophilicity, anti-fouling and anti-bacterial properties, and biocompatibility, but it also allows for self-driving and unidirectional water delivery. Ag nanofilms (5 nm) were deposited on a PDMS (PDMS-Ag) substrate by thermal evaporation for SERS detection. Characterizations of the bionic SERS chips were measured by a scanning electron microscope (SEM), optical microscope (OM), X-ray photoelectron spectrometer (XPS), Fourier-transform infrared spectroscopy (FTIR), and contact angle (CA) testing. The results show that the superior anti-fouling capability of proteins and bacteria (E. coli) was found on the PDMS-PMPC substrate. Furthermore, the one-way liquid transfer capability of the bionic SERS chip was successfully demonstrated, which provides for the ability to separate samples during the flow channel, and which was detected by Raman spectroscopy. The SERS intensity (adenine, 10-4 M) of PDMS-Ag with a bionic structure is ~4 times higher than PDMS-Ag without a bionic structure, due to the multi-reflection of the 3D bionic structure. The high-sensitivity bionic SERS substrate, with its self-driving water capability, has potential for biomolecule separation and detection."
47,A5_autonomous,40635188,PMC12240735,10.1093/bib/bbaf254,2025,Briefings in bioinformatics,research-article; Journal Article,A free energy perturbation-assisted machine learning strategy for mimotope screening in neoantigen-based vaccine design.,"Neoantigen-based immunotherapy has emerged as a promising approach for cancer treatment. One key strategy in neoantigen-based vaccine design is to alter known neoantigens into enhanced mimotopes that elicit more robust immune responses. However, screening mimotopes presents challenges in both diversity and precision. While machine learning (ML) models facilitate high-throughput screening of immunogenic candidates, they struggle to distinguish mimotopes from original neoantigens (i.e. identify mimotopes with higher binding affinities, rather than solely distinguish between binding and nonbinding peptides). In contrast, alchemical methods such as free energy perturbation (FEP) provide quantitative binding free-energy differences between mimotopes and neoantigens but are computationally intensive. To leverage the strengths of both approaches, we propose an FEP-assisted ML (FEPaML) strategy that employs Bayesian optimization to iteratively refine knowledge-based predictions with physics-based evaluations, thereby progressively achieving locally optimized, precise, and robust outcomes. Our FEPaML strategy is then applied to screen mimotopes for several representative neoantigens. It has demonstrated excellent predictive precisions (exceeding 0.9) with a relatively small number of FEP samplings, significantly outperforming existing ML models."
48,A5_autonomous,33204844,PMC7666838,10.15766/mep_2374-8265.11029,2020,MedEdPORTAL : the journal of teaching and learning resources,research-article; Journal Article,Skill Session on Writing Patient Assessments for Pediatric Clerkship Students.,"IntroductionFormulating written patient assessments requires the student to synthesize subjective and objective information and use clinical reasoning to reach a diagnosis. Medical students lack this skill, and clinical experience is not enough to acquire it. This session provides a structured process for learning how to formulate a patient assessment.MethodsThird-year medical students participated in a large-group interactive skill session at the beginning of their pediatrics clerkship. Instructors following a scripted model walked students through practice examples to ultimately formulate a complete written patient assessment. The session covered data synthesis, use of appropriate medical terminology, and differential diagnosis development. Students used an audience response system to practice these skills.ResultsOver 1 academic year, 250 medical students participated in six sessions, with an average of 40-50 attendees per session. Over 90% of students completed pre- and postsession written patient assessments. These assessments were evaluated using portions of the Pediatric History and Physical Exam Evaluation grading rubric. The session had a positive effect on patient assessment formulation skills, with a significant increase in scores after the session.DiscussionThe session improved students' skill in generating more complete written patient assessments. Almost all students found the session valuable regardless of prior clinical experience. Nearly 50% of students felt inadequately prepared to formulate a written patient assessment prior to the session, revealing a skills gap for learners and a curricular teaching gap. This skill session provided a structured method and active learning format for teaching this essential clinical skill."
49,A5_autonomous,37227493,PMC10209569,10.1007/s00277-023-05240-3,2023,Annals of hematology,"Clinical Trial, Phase II; research-article; Journal Article",Patient preference for deferasirox film-coated versus dispersible tablet formulation: a sequential-design phase 2 study in patients with thalassemia.,"Iron chelation therapy (ICT) is the mainstay of treatment in patients with thalassemia requiring blood transfusions. This phase 2 JUPITER study evaluated patient preference between film-coated tablet (FCT) and dispersible tablet (DT) in transfusion-dependent thalassemia (TDT) or non-TDT (NTDT) patients treated with both formulations in a sequential manner. The primary endpoint was patient-reported preference for FCT over DT, while secondary outcomes included patient reported outcomes (PROs) evaluated by overall preference, and by age, thalassemia transfusion status, and previous ICT status. Out of 183 patients screened, 140 and 136 patients completed the treatment periods 1 and 2 of the core study, respectively. At week 48, the majority of patients preferred FCT over DT (90.3 vs. 7.5%; difference of percentage: 0.83 [95% confidence interval (CI), 0.75-0.89; P < 0.0001]). FCT scored better on secondary PROs and showed less severe gastrointestinal symptoms than DT, except in the change of modified Satisfaction with Iron Chelation Therapy (mSICT) preference scores, which were similar for both the formulations. Patients with TDT had stable ferritin levels, while it showed a downward trend up to week 48 in patients with NTDT on deferasirox treatment. Overall, 89.9% of patients reported ≥ 1 adverse event (AE), of which 20.3% experienced ≥ 1 serious AE. The most common treatment-emergent AEs were proteinuria, pyrexia, urine protein/creatinine ratio increase, diarrhea, upper respiratory tract infections, transaminase increase, and pharyngitis. Overall, this study reinforced the observations from the previous study by showing a distinct patient preference for FCT over DT formulation and further supported the potential benefits of life-long compliance with ICT."
50,A5_autonomous,40452784,PMC12126104,10.2147/ijn.s515213,2025,International journal of nanomedicine,research-article; Journal Article,Biohybrids of Anoxia-Targeted Bacteria/MDPP for Enabling Targeted Synergistic Immunotherapy and Chemotherapy Against Breast Tumors.,"BackgroundThe hypoxic tumor microenvironment (TME) significantly impacts the effectiveness of various therapies on breast cancer. Conventional chemotherapeutic agents are unable to target hypoxic tumor tissue specifically, leading to reduced treatment efficacy and severe systemic toxicity. In order to improve drug targeting ability, we developed a bioactive biomotors system (MDPP@Bif) for chemoimmunotherapy against breast cancer. Utilizing the self-driving properties of the anaerobic Bifidobacterium infantis (B. infantis, Bif), both doxorubicin (DOX) and anti-programmed cell death protein ligand-1 (αPD-L1) antibody can be delivered simultaneously to tumor tissues to exert an anti-tumor effect on breast cancer.MethodsThe physicochemical properties of diverse nano-formulations were systematically characterized. In vitro anti-tumor efficacy of the MDPP@Bif biomotors was assessed through comprehensive biological evaluations, including 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide (MTT) assays, live/dead staining, c cellular uptake analysis, apoptosis quantification, and wound healing assays to evaluate the in vitro anti-tumor activity of the MDPP@Bif biomotors. Furthermore, the therapeutic potential of the MDPP@Bif biohybrids was validated in vivo using a murine breast cancer model by monitoring of tumor growth kinetics, body weight fluctuations, and survival outcomes. Immunofluorescence staining was also used to further validate T-cells infiltration in the tumor tissues.ResultsThe developed MDPP@Bif biomotors can actively colonize hypoxic tumor tissues through Bif's inherent targeting ability, releasing DOX to inhibit tumor growth. The released αPD-L1 antibody specifically binds to PD-L1, reducing immune escape and activating T cells. The concentration of DOX in tumor tissues of the MDPP@Bif group was 2.5 times higher than in tumors treated with free DOX, significantly prolonging the median survival of mice to 62 days and reducing the toxic side effects of DOX.ConclusionThe novel bacteria-propelled biomotor MDPP@Bif shows great potential in treating solid tumors through synergistic chemotherapy and immunotherapy."
51,A5_autonomous,40255674,PMC12009122,10.2147/ijn.s514064,2025,International journal of nanomedicine,research-article; Journal Article,Bacteria-Assisted Celastrol Liposomes for Effective Chemotherapy Against Lung Cancer in Mice Model.,"IntroductionLung cancer has a high resistance rate to current chemotherapies. Therefore, there is an urgent need to develop new anticancer drugs. Celastrol is a promising anticancer bioactive compound for various types of cancers. However, its poor solubility and severe liver damage have limited its clinical application.MethodsBIF@CEL/LF/CMCS-Lipo (Bif@CLC-LP), a self-driving biomotor that targets tumor tissues, was used to deliver celastrol, which was encapsulated in surface-modified lactoferrin liposomes, which were then coated with carboxymethyl chitosan and loaded onto the surface of Bifidobacterium infantis (Bif). Extensive in vitro and in vivo experiments were performed to assess its physicochemical and antitumor properties and safety in treating lung cancer.ResultsBif@CLC-LP responds to pH and is bioselective, precisely targeting hypoxic regions of tumors. In the acidic tumor environment, the carboxymethyl chitosan coating breaks down, releasing liposomes that can specifically target the cancer surface receptor for endocytosis. This process increases the production of reactive oxygen species (ROS) and decreases the mitochondrial membrane potential in lung cancer cells, leading to apoptosis.ConclusionIn our work, Bif@CLC-LP significantly inhibited tumor growth while minimizing celastrol-induced liver damage in a mouse lung cancer model. This bacteria-mediated liposome delivery system is a promising new nanoplatform for treating different types of solid cancer."
52,A5_autonomous,41002022,PMC12587402,10.1021/acs.molpharmaceut.5c00591,2025,Molecular pharmaceutics,research-article; Journal Article,Bayesian Optimization for Efficient Multiobjective Formulation Development of Biologics.,"Biologics, including emerging engineered formats, can often exhibit poor developability profiles, complicating their translation into successful therapeutics. While formulation design can substantially mitigate some developability issues, it represents a highly complex optimization challenge due to the need to simultaneously improve multiple biophysical properties, navigate a vast design space, and account for nonlinear or synergistic interactions among excipients. Traditional design of experiments methods can reduce experimental effort but are limited by difficulties in managing high-order complexities and a propensity to become trapped in local optima. In response, machine learning techniques combined with (high-throughput) screenings have emerged as powerful strategies to overcome these limitations, dramatically reducing the number of required experiments. The ability of these models to capture nonlinear relationships and interactions among multiple features enables efficient navigation in a high-dimensional design space. We present a combined Bayesian optimization and experimental screening method that concurrently optimizes three key biophysical properties of a monoclonal antibody─melting temperature Tm, diffusion interaction parameter kD, and stability against air-water interfaces. We demonstrate its effectiveness through the identification of highly optimized formulation conditions in just 33 experiments. Furthermore, our approach can account for essential formulation constraints such as osmolality and pH, ensuring practical applicability. We show that beyond optimization, our method provides valuable insights into the influence of individual excipients on each biophysical property across formulations. Furthermore, it highlights the need to balance trade-offs between conflicting properties, such as the opposing effects of pH on Tm and kD."
53,A5_autonomous,34672032,PMC9299223,10.1002/chem.202103510,2021,"Chemistry (Weinheim an der Bergstrasse, Germany)",research-article; Journal Article,Late-Stage Amination of Drug-Like Benzoic Acids: Access to Anilines and Drug Conjugates through Directed Iridium-Catalyzed C-H Activation.,"The functionalization of C-H bonds, ubiquitous in drugs and drug-like molecules, represents an important synthetic strategy with the potential to streamline the drug-discovery process. Late-stage aromatic C-N bond-forming reactions are highly desirable, but despite their significance, accessing aminated analogues through direct and selective amination of C-H bonds remains a challenging goal. The method presented herein enables the amination of a wide array of benzoic acids with high selectivity. The robustness of the system is manifested by the large number of functional groups tolerated, which allowed the amination of a diverse array of marketed drugs and drug-like molecules. Furthermore, the introduction of a synthetic handle enabled expeditious access to targeted drug-delivery conjugates, PROTACs, and probes for chemical biology. This rapid access to valuable analogues, combined with operational simplicity and applicability to high-throughput experimentation has the potential to aid and considerably accelerate drug discovery."
54,A5_autonomous,34630415,PMC8500473,10.3389/fimmu.2021.733317,2021,Frontiers in immunology,"Research Support, Non-U.S. Gov't; research-article; Journal Article",High-Throughput 3D In Vitro Tumor Vasculature Model for Real-Time Monitoring of Immune Cell Infiltration and Cytotoxicity.,"Recent advances in anticancer therapy have shown dramatic improvements in clinical outcomes, and adoptive cell therapy has emerged as a type of immunotherapy that can modulate immune responses by transferring engineered immune cells. However, a small percentage of responders and their toxicity remain as challenges. Three-dimensional (3D) in vitro models of the tumor microenvironment (TME) have the potential to provide a platform for assessing and predicting responses to therapy. This paper describes an in vitro 3D tumor model that incorporates clusters of colorectal cancer (CRC) cells around perfusable vascular networks to validate immune-cell-mediated cytotoxicity against cancer cells. The platform is based on an injection-molded 3D co-culture model and composed of 28 microwells where separate identical vascularized cancer models can be formed. It allows robust hydrogel patterning for 3D culture that enables high-throughput experimentation. The uniformity of the devices resulted in reproducible experiments that allowed 10× more experiments to be performed when compared to conventional polydimethylsiloxane (PDMS)-based microfluidic devices. To demonstrate its capability, primary natural killer (NK) cells were introduced into the vascularized tumor network, and their activities were monitored using live-cell imaging. Extravasation, migration, and cytotoxic activity against six types of CRC cell lines were tested and compared. The consensus molecular subtypes (CMS) of CRC with distinct immune responses resulted in the highest NK cell cytotoxicity against CMS1 cancer cells. These results show the potential of our vascularized tumor model for understanding various steps involved in the immune response for the assessment of adoptive cell therapy."
55,A5_autonomous,40089456,PMC11910605,10.1038/s41467-025-57871-x,2025,Nature communications,research-article; Journal Article,Light-driven plasmonic microrobot for nanoparticle manipulation.,"Recently light-driven microdrones have been demonstrated, making use of plasmonic nanomotors based on directional resonant chiral light scattering. These nanomotors can be addressed individually, without requiring the tracking of a focused laser, leading to exceptional 2D maneuverability which renders microdrones a versatile robotic platform in aqueous environments. Here, we incorporate a light-operated manipulator, a plasmonic nano-tweezer, into the microdrone platform, rendering it a microrobot by enabling precise, all-optical transport and delivery of single nanoparticles suspended in solution. The plasmonic nano-tweezer consists of a resonant cross-antenna nanostructure exhibiting a central near-field hot spot, extending the ability of traditional optical tweezers based on focused laser beams to the trapping of nanoparticles. However, most of plasmonic nano-tweezers are fixed to the substrates and lack mobility. Our plasmonic microrobot utilizes circularly polarized light to control both motors and for stable trapping of a 70-nanometer fluorescent nanodiamond in the cross-antenna center. Complex sequences of microrobot operations, including trap-transport-release-trap-transport actions, demonstrate the microrobot's versatility and precision in picking up and releasing nanoparticles. Our microrobot design opens potential avenues in advancing nanotechnology and life sciences, with applications in targeted drug delivery, single-cell manipulation, and by providing an advanced quantum sensing platform, facilitating interdisciplinary research at the nanoscale."
56,A5_autonomous,37038183,PMC10088218,10.1186/s12931-023-02410-9,2023,Respiratory research,research-article; Journal Article,Electronic cigarette menthol flavoring is associated with increased inhaled micro and sub-micron particles and worse lung function in combustion cigarette smokers.,"Flavored electronic cigarettes (ECs) present a serious health challenge globally. Currently, it is unknown whether the addition of highly popular menthol flavoring to e-liquid is associated with changes in the number of aerosolized particles generated or altered lung function. Here, we first performed preclinical studies using our novel robotic platform Human Vaping Mimetic Real-Time Particle Analyzer (HUMITIPAA). HUMITIPAA generates fresh aerosols for any desired EC in a very controlled and user-definable manner and utilizes an optical sensing system to quantitate and analyze sub-micron and microparticles from every puff over the course of vaping session in real-time while emulating clinically relevant breathing mechanics and vaping topography. We discovered that addition of menthol flavoring to freshly prepared e-liquid base propylene glycol-vegetable glycerin leads to enhanced particle counts in all tested size fractions, similar to the effect of adding vitamin E acetate to e-liquid we previously reported. Similarly, we found that menthol vs. non-menthol (tobacco) flavored pods from commercially available ECs leads to generation of significantly higher quantities of 1-10 µm particles upon inhalation. We then retrospectively analyzed data from the COPDGene study and identified an association between the use of menthol flavored ECs and reduced FEV1% predicted and FEV1/FVC independent of age, gender, race, pack-years of smoking, and use of nicotine or cannabis-containing vaping products. Our results reveal an association between enhanced inhaled particle due to menthol addition to ECs and worse lung function indices. Detailed causal relation remains to be demonstrated in future large-scale prospective clinical studies. Importantly, here we demonstrate utility of the HUMITIPAA as a predictive enabling technology to identify inhalation toxicological potential of emerging ECs as the chemical formulation of e-liquid gets modified."
57,A5_autonomous,40909862,PMC12404984,10.1038/s44182-025-00044-1,2025,npj Robotics,research-article; Journal Article,Sperm cell empowerment: X-ray-guided magnetic fields for enhanced actuation and localization of cytocompatible biohybrid microrobots.,"Magnetic microrobots have the potential to revolutionize medicine by navigating pathways to deliver precision-targeted therapy. However, a significant challenge arises. There commonly is a trade-off between magnetic responsiveness, detectability using medical imaging systems and cytotoxicity from increased amounts of magnetic content. Addressing this, we study biohybrid microrobots comprising clusters of iron oxide nanoparticle-coated sperm cells. These sperm-templated microrobots offer benefits over microrobots driven by live sperm, such as longer shelf-life and operation time, full directional and speed control and easy fabrication. To demonstrate their potential for use in clinical settings, we developed an X-ray-guided robotic platform investigating the magnetic response and detectability of these biohybrid clusters across varying nanoparticle concentrations, notably demonstrating simultaneous actuation and localization of sperm for the first time. These improvements advance the research closer to unleashing the potential of biohybrid microrobots for medical applications within the reproductive tract."
