rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
58,A1_imaging,40740471,PMC12307680,10.1016/j.bbrep.2025.102174,2025,Biochemistry and biophysics reports,brief-report; Journal Article,Integrating ChromaLIVE™ dye with an AI-powered image analysis for real-time monitoring of human mesenchymal stem cells differentiation.,"Techniques for following the differentiation of human mesenchymal stem cells (hMSCs) in laboratory settings prior to their transplantation into living organisms are essential for progress in tissue engineering and regenerative medicine. In this study, we have used a non-toxic fluorescent dye (ChromaLIVE™) coupled with an artificial intelligence (AutoHCS™) powered image analysis system for real-time monitoring of the differentiation of hMSCs. To validate the performance of this novel Live-Cell Imaging assay, its accuracy was benchmarked to a well-established immunocytochemistry method for studying MSC differentiation into osteoblasts. This innovative method utilizes the distinctive phenotypic signature detected by the non-toxic dye to identify and measure differentiation phenotypes, which were found to align with the expression of osteogenic markers. As a highly sensitive, affordable, non-destructive and scalable kinetic assay, this new technology offers promise as a dependable tool for monitoring stem cell differentiation. By delivering real-time insights into the quality of cell batches, it facilitates prompt adjustments and optimization of culture conditions."
59,A1_imaging,34196136,PMC8244998,10.1117/1.jbo.26.6.060602,2021,Journal of biomedical optics,"Research Support, Non-U.S. Gov't; research-article; Journal Article; Research Support, N.I.H., Extramural",Perspective on fast-evolving photoacoustic tomography.,"SignificanceAcoustically detecting the rich optical absorption contrast in biological tissues, photoacoustic tomography (PAT) seamlessly bridges the functional and molecular sensitivity of optical excitation with the deep penetration and high scalability of ultrasound detection. As a result of continuous technological innovations and commercial development, PAT has been playing an increasingly important role in life sciences and patient care, including functional brain imaging, smart drug delivery, early cancer diagnosis, and interventional therapy guidance.AimBuilt on our 2016 tutorial article that focused on the principles and implementations of PAT, this perspective aims to provide an update on the exciting technical advances in PAT.ApproachThis perspective focuses on the recent PAT innovations in volumetric deep-tissue imaging, high-speed wide-field microscopic imaging, high-sensitivity optical ultrasound detection, and machine-learning enhanced image reconstruction and data processing. Representative applications are introduced to demonstrate these enabling technical breakthroughs in biomedical research.ConclusionsWe conclude the perspective by discussing the future development of PAT technologies."
60,A1_imaging,33738992,PMC7970409,10.1117/1.jbo.26.3.036004,2021,Journal of biomedical optics,"research-article; Journal Article; Research Support, N.I.H., Extramural",Focused x-ray luminescence imaging system for small animals based on a rotary gantry.,"SignificanceThe ability to detect and localize specific molecules through tissue is important for elucidating the molecular basis of disease and treatment. Unfortunately, most current molecular imaging tools in tissue either lack high spatial resolution (e.g., diffuse optical fluorescence tomography or positron emission tomography) or lack molecular sensitivity (e.g., micro-computed tomography, μCT). X-ray luminescence imaging emerged about 10 years ago to address this issue by combining the molecular sensitivity of optical probes with the high spatial resolution of x-ray imaging through tissue. In particular, x-ray luminescence computed tomography (XLCT) has been demonstrated as a powerful technique for the high-resolution imaging of deeply embedded contrast agents in three dimensions (3D) for small-animal imaging.AimTo facilitate the translation of XLCT for small-animal imaging, we have designed and built a small-animal dedicated focused x-ray luminescence tomography (FXLT) scanner with a μCT scanner, synthesized bright and biocompatible nanophosphors as contrast agents, and have developed a deep-learning-based reconstruction algorithm.ApproachThe proposed FXLT imaging system was designed using computer-aided design software and built according to specifications. NaGdF4 nanophosphors doped with europium or terbium were synthesized with a silica shell for increased biocompatibility and functionalized with biotin. A deep-learning-based XLCT image reconstruction was also developed based on the residual neural network as a data synthesis method of projection views from few-view data to enhance the reconstructed image quality.ResultsWe have built the FXLT scanner for small-animal imaging based on a rotational gantry. With all major imaging components mounted, the motor controlling the gantry can be used to rotate the system with a high accuracy. The synthesized nanophosphors displayed distinct x-ray luminescence emission, which enables multi-color imaging, and has successfully been bound to streptavidin-coated substrates. Lastly, numerical simulations using the proposed deep-learning-based reconstruction algorithm has demonstrated a clear enhancement in the reconstructed image quality.ConclusionsThe designed FXLT scanner, synthesized nanophosphors, and deep-learning-based reconstruction algorithm show great potential for the high-resolution molecular imaging of small animals."
61,A1_imaging,40306624,PMC12080330,10.1021/acs.langmuir.4c03971,2025,Langmuir : the ACS journal of surfaces and colloids,research-article; Journal Article,Deep Learning Based Surface Classification of Functionalized Polymer Coatings.,"Low-technology characterization of material surfaces poses a challenge of significant importance for many scientific fields such as medical implants, biosensors, and regenerative medicine. Simple, fast, and scalable surface analysis methods that can be applied to a wide range of functionalized polymer coatings would thus constitute a major scientific and technological advance. In this work, we studied stain patterns formed by depositing a defined protein solution onto various polymer surfaces. The images of the resulting drying droplet patterns were captured by polarized light microscopy and analyzed by a deep-learning neural network. In this proof-of-concept study, we used chemical vapor deposition polymerization to deposit ten structurally distinct polymer coatings that share an identical polymer backbone, but differ in their functional groups. Despite the relatively minute differences in their chemical structure, the CNN classification of the stain patterns was highly reproducible. Across all different polymers, the overall classification accuracy of the CNN was 96%. When challenging the CNN with images from an unknown polymer coating, i.e., poly[(4-bromo-p-xylylene)-co-(p-xylylene)], these surfaces were classified as halogenated or pseudohalogenated coatings with 95% accuracy. These findings confirm that the scope of surfaces that can be analyzed with this approach goes beyond polymer coatings already known to the CNN through the training procedure and validates the method as a simple, yet versatile surface analysis tool."
62,A1_imaging,36109460,PMC9483370,10.1007/s11095-022-03378-9,2022,Pharmaceutical research,research-article; Journal Article; Case Reports,Novel 3D Printed Modular Tablets Containing Multiple Anti-Viral Drugs: a Case of High Precision Drop-on-Demand Drug Deposition.,"3D printed drug delivery systems have gained tremendous attention in pharmaceutical research due to their inherent benefits over conventional systems, such as provisions for customized design and personalized dosing. The present study demonstrates a novel approach of drop-on-demand (DoD) droplet deposition to dispense drug solutions precisely on binder jetting-based 3D printed multi-compartment tablets containing 3 model anti-viral drugs (hydroxychloroquine sulfate - HCS, ritonavir and favipiravir). The printing pressure affected the printing quality whereas the printing speed and infill density significantly impacted the volume dispersed on the tablets. Additionally, the DoD parameters such as nozzle valve open time and cycle time affected both dispersing volume and the uniformity of the tablets. The solid-state characterization, including DSC, XRD, and PLM, revealed that all drugs remained in their crystalline forms. Advanced surface analysis conducted by microCT imaging as well as Artificial Intelligence (AI)/Deep Learning (DL) model validation showed a homogenous drug distribution in the printed tablets even at ultra-low doses. For a four-hour in vitro drug release study, the drug loaded in the outer layer was released over 90%, and the drug incorporated in the middle layer was released over 70%. In contrast, drug encapsulated in the core was only released about 40%, indicating that outer and middle layers were suitable for immediate release while the core could be applied for delayed release. Overall, this study demonstrates a great potential for tailoring drug release rates from a customized modular dosage form and developing personalized drug delivery systems coupling different 3D printing techniques."
63,A1_imaging,40688341,PMC12268759,10.21037/jtd-24-1669,2025,Journal of thoracic disease,research-article; Journal Article,Mapping the research trends and hotspots on solid pulmonary nodules from 2000-2024: insights from bibliometric analysis.,"BackgroundDue to extensive low-dose computed tomography (CT) screening, the detection rate of solid pulmonary nodules (PNs) is constantly rising. However, existing studies lack a comprehensive understanding of its emerging research trends and interdisciplinary progress, especially in terms of artificial intelligence (AI) integration and molecular characteristics. In this study, we conduct a comprehensive bibliometric analysis to clarify the current research trends and predict future research hotspots in this field, in order to improve diagnostic accuracy, reduce overtreatment, and promote innovation in precise chest oncology.MethodsRelevant publications regarding solid PNs were acquired from the Web of Science Core Collection (WoSCC) database [2000-2024]. Scientific landscape of solid PNs was illustrated by quantitatively assessing the scientific output and impact of various academic subjects (i.e., authors, institutions, journal, countries/regions) and qualitatively generating collaboration networks using CiteSpace and Bibliometrix. Lastly, burst detection, clustering analysis and thematic map analysis were implemented to depict shifts in the research frontier of solid PNs.ResultsSince 2000, a total of 1,413 original articles on pulmonary solid nodules (SNs) have been published. The United States was the leading country in terms of publication volume and centrality in this field. Prof. Kurzrock Razelle from the Medical College of Wisconsin, USA, had the most publications and the highest scientific impact in the field. Clinical Cancer Research published the most manuscripts and had the highest impact in the field. Research institutions from the United States were predominant in the field and several institutions from China were found to have strong influence in the recent years. Current key research foci of solid PNs included tumor size, diagnosis, classification, malignancy, radiomics, segmentectomy, the Response Evaluation Criteria in Solid Tumors (RECIST). Moreover, molecular profile analysis, brain metastases (BMs), lymph node (LN) metastasis, solid lipid nanoparticles (SLNs) and immunotherapy are the emerging research topics.ConclusionsThe in-depth bibliometric analysis outlines the research landscape in the field of solid PNs, identifying current research trends and hot topics that can guide future research directions. AI-based prediction, diagnosis, and minimally invasive treatment are potential avenues for managing solid PNs."
64,A1_imaging,35935046,PMC9348528,10.34172/apb.2022.060,2022,Advanced pharmaceutical bulletin,research-article; Journal Article,5FU-loaded PCL/Chitosan/Fe3O4 Core-Shell Nanofibers Structure: An Approach to Multi-Mode Anticancer System.,"Purpose: 5-Fluorouracil (5FU) and Fe3O4 nanoparticles were encapsulated in core-shell polycaprolactone (PCL)/chitosan (CS) nanofibers as a multi-mode anticancer system to study drug release sustainability. The structure of the core-shell drug delivery system was also optimized according to drug release behavior by artificial intelligence. Methods: The core-shell nanofibers were electrospun by a coaxial syringe. Artificial neural network (ANN) was used for function approximation to estimate release parameters. A genetic algorithm was then used for optimizing the structure. Chemical assay of the optimized sample was performed by Fourier transform infrared spectroscopy (FTIR), X-ray diffraction (XRD), and energy-dispersive X-ray spectroscopy (EDX). vibration sample magnetometer (VSM) test was conducted to measure the real amount of loaded magnetic nanoparticles. HepG2 cell cytotoxicity was studied and the results for the optimized samples with and without Fe3O4 after 72 hours were reported. Results: Feeding ratio of sheath to core and the amount of CS, Fe3O4, and 5FU had a statistical effect on nanofibers diameters, which were 300-450 nm. The drug loading efficiency of these nanofibers was 65-86%. ANN estimated the release parameters with an error of 10%. The temperature increased about 5.6°C in the alternative magnetic field (AMF) of 216 kA.m-1~300 kHz and 4.8°C in the AMF of 154 kA.m-1~400 kHz after 20 minutes. HepG2 cell cytotoxicity for the optimized samples with and without Fe3O4 after 72 hours were 39.7% and 38.8%, respectively. Conclusion: Since this core-shell drug release system was more sustainable compared to the blend structure despite the low half-life of 5FU, it is suggested to utilize it as post-surgical implants for various cancer treatments such as liver or colorectal cancer in the future. This system is capable of providing chemotherapy and hyperthermia simultaneously."
65,A1_imaging,41304980,PMC12655387,10.3390/ph18111737,2025,"Pharmaceuticals (Basel, Switzerland)",research-article; Journal Article,Discovery and Mechanistic Elucidation of Glycyrrhizic Acid Composite Gel in Promoting Wound Healing: A Modernized Study Based on Shengji Yuhong Ointment.,"Objectives: Shengji Yuhong Ointment (SJYHO) is a classic Traditional Chinese Medicine prescription used for refractory wounds, yet its systemic pharmacological mechanisms remain unclear. This study aimed to identify its key active compounds and develop a simplified, effective topical formulation. Methods: We employed an integrated approach, combining network pharmacology and machine learning to screen the key constituents and core targets of SJYHO. The lead compound, glycyrrhizic acid, was formulated into a hydrogel (GA-Gel). Its therapeutic efficacy was evaluated in a full-thickness excisional wound model in Sprague-Dawley rats over 21 days, assessing healing kinetics, histology, and pain behavior. The interaction between glycyrrhizic acid and the identified target PPIA, along with its immunomodulatory effects, was validated through molecular docking, molecular dynamics simulation, and RT-qPCR. Results: Our integrated analysis identified PPIA as the core target and glycyrrhizic acid as a key bioactive component of SJYHO. Animal experiments demonstrated that GA-Gel significantly accelerated wound closure, which was driven by its multi-faceted actions: reducing inflammation, promoting collagen deposition, alleviating pain, and modulating late-stage angiogenesis. Mechanistically, we confirmed that glycyrrhizic acid stably binds to PPIA. Furthermore, GA-Gel treatment mediated wound immune infiltration by specifically regulating CD8+ T cells, neutrophils, and memory B cells, an effect that was dependent on PPIA targeting. Conclusions: This study demonstrates that glycyrrhizic acid, formulated as GA-Gel, recapitulates the wound-healing benefits of SJYHO by specifically targeting PPIA and modulating the immune microenvironment. Our findings not only elucidate a key mechanistic pathway but also present GA-Gel as a rationally designed, clinically translatable therapy for acute and chronic wounds."
66,A1_imaging,37945626,PMC10636134,10.1038/s41598-023-46417-0,2023,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Categorization of collagen type I and II blend hydrogel using multipolarization SHG imaging with ResNet regression.,"Previously, the discrimination of collagen types I and II was successfully achieved using peptide pitch angle and anisotropic parameter methods. However, these methods require fitting polarization second harmonic generation (SHG) pixel-wise information into generic mathematical models, revealing inconsistencies in categorizing collagen type I and II blend hydrogels. In this study, a ResNet approach based on multipolarization SHG imaging is proposed for the categorization and regression of collagen type I and II blend hydrogels at 0%, 25%, 50%, 75%, and 100% type II, without the need for prior time-consuming model fitting. A ResNet model, pretrained on 18 progressive polarization SHG images at 10° intervals for each percentage, categorizes the five blended collagen hydrogels with a mean absolute error (MAE) of 0.021, while the model pretrained on nonpolarization images exhibited 0.083 MAE. Moreover, the pretrained models can also generally regress the blend hydrogels at 20%, 40%, 60%, and 80% type II. In conclusion, the multipolarization SHG image-based ResNet analysis demonstrates the potential for an automated approach using deep learning to extract valuable information from the collagen matrix."
67,A1_imaging,37360847,PMC10288606,10.1021/acsnanoscienceau.2c00055,2023,ACS nanoscience Au,research-article; Journal Article,Complex Dispersion of Detonation Nanodiamond Revealed by Machine Learning Assisted Cryo-TEM and Coarse-Grained Molecular Dynamics Simulations.,"Understanding the polydispersity of nanoparticles is crucial for establishing the efficacy and safety of their role as drug delivery carriers in biomedical applications. Detonation nanodiamonds (DNDs), 3-5 nm diamond nanoparticles synthesized through detonation process, have attracted great interest for drug delivery due to their colloidal stability in water and their biocompatibility. More recent studies have challenged the consensus that DNDs are monodispersed after their fabrication, with their aggregate formation poorly understood. Here, we present a novel characterization method of combining machine learning with direct cryo-transmission electron microscopy imaging to characterize the unique colloidal behavior of DNDs. Together with small-angle X-ray scattering and mesoscale simulations we show and explain the clear differences in the aggregation behavior between positively and negatively charged DNDs. Our new method can be applied to other complex particle systems, which builds essential knowledge for the safe implementation of nanoparticles in drug delivery."
68,A1_imaging,40496630,PMC12149654,10.1016/j.bioactmat.2025.03.023,2025,Bioactive materials,research-article; Journal Article,Quantum machine learning-based electrokinetic mining for the identification of nanoparticles and exosomes with minimal training data.,"Synthetic and naturally occurring particles, such as nanoparticles (NPs) and exosomes; a type of extracellular vesicles (EVs), have garnered widespread attention across various fields, including biomaterials, oncology, and delivery systems for drugs and vaccines. Traditional methods for identifying NPs and EVs, such as transmission electron microscopy, are often prohibitively expensive and labor-intensive. As an alternative, the assessment of electrokinetic attributes such as zeta potential or electrophoretic mobility, conductance, and mean count rate, offers a more cost-effective, rapid, and reliable means of characterizing these particles. In this context, we introduce the first application of a quantum machine learning (QML)-based electrokinetic mining for the identification of green-synthesized iron- and cobalt-based NPs, as well as exosomes derived from human embryonic stem cells (hESC), human lung cancer (A549) cells, and colorectal cancer (CRC) cells, based solely on their electrokinetic attributes. Comparative analyses involving cross-validation, train-test splits, confusion matrices, and Receiver Operating Characteristic (ROC) curves revealed that classical ML techniques could accurately identify the types of NPs and EVs. Notably, QML demonstrated proficiency in differentiating between various NPs and EVs, including the distinction of EVs in the plasma of CRC patients versus those of healthy individuals. Furthermore, QML's application has been extended to the identification of NPs along with EVs in the plasma of CRC patients and experimental mice, achieving higher prediction performance even with a minimal training dataset, demonstrating that QML based electrokinetic mining could identify NPs or EVs with minimal training data, thereby facilitating novel clinical development in the realm of liquid biopsies."
69,A1_imaging,36861434,PMC12316057,10.1002/jbm.a.37515,2023,Journal of biomedical materials research. Part A,"Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; research-article; Journal Article",Label-free cleared tissue microscopy and machine learning for 3D histopathology of biomaterial implants.,"Tissue clearing of whole intact organs has enhanced imaging by enabling the exploration of tissue structure at a subcellular level in three-dimensional space. Although clearing and imaging of the whole organ have been used to study tissue biology, the microenvironment in which cells evolve to adapt to biomaterial implants or allografts in the body is poorly understood. Obtaining high-resolution information from complex cell-biomaterial interactions with volumetric landscapes represents a key challenge in the fields of biomaterials and regenerative medicine. To provide a new approach to examine how tissue responds to biomaterial implants, we apply cleared tissue light-sheet microscopy and three-dimensional reconstruction to utilize the wealth of autofluorescence information for visualizing and contrasting anatomical structures. This study demonstrates the adaptability of the clearing and imaging technique to provide sub-cellular resolution (0.6 μm isotropic) 3D maps of various tissue types, using samples from fully intact peritoneal organs to volumetric muscle loss injury specimens. Specifically, in the volumetric muscle loss injury model, we provide 3D visualization of the implanted extracellular matrix biomaterial in the wound bed of the quadricep muscle groups and further apply computational-driven image classification to analyze the autofluorescence spectrum at multiple emission wavelengths to categorize tissue types at the injured site interacting with the biomaterial scaffolds."
70,A1_imaging,40677815,PMC12265450,10.1364/boe.566950,2025,Biomedical optics express,research-article; Journal Article,Phase-augmented deep learning for cell segmentation in wrapped quantitative phase images.,"Understanding cell adhesion and detachment is crucial for advancing disease diagnosis, treatment, and biomaterial development. Optical phase imaging techniques enable continuous, label-free observation of cells undergoing dynamic processes, including cell adhesion and detachment. To quantitatively study these processes with single-cell precision, accurate cell segmentation from phase images is essential. However, it is challenging to perform cell segmentation in phase images because of phase-wrapping artifacts. In this study, we developed a phase-augmented deep learning approach for cell segmentation in wrapped quantitative phase images. We acquired phase images from modulated optically computer phase microscopy (M-OCPM), a novel imaging technology recently developed in our laboratory. We trained a neural network with U-Net architecture to perform cell segmentation. The novelty of our method lies in the data augmentation strategy that introduces global phase shifts to the input images, enabling the network to distinguish true morphological features from phase-wrapping artifacts. It results in improved segmentation accuracy and eliminates the need for unwrapping. With the phase-augmented U-Net segmentation, we performed a quantitative analysis of cell morphology during cell detachment, highlighting the value of deep learning segmentation for studying dynamic cellular processes."
71,A1_imaging,40891577,PMC12641341,10.1002/smtd.202500984,2025,Small methods,research-article; Journal Article,Autonomous Bayesian Optimization-Based Control System for Droplet Generation.,"Droplet generation has been utilized in various applications, including drug delivery, the fabrication of functional particles, and material synthesis. Achieving the goals of these applications requires droplet generation of a desired size. Microfluidic droplet generation offers precise control of droplet dimensions. However, the flow rates of the droplet and medium phases depend on the channel configuration and properties of the working fluids, and their optimization is a labor-intensive and time-consuming process. To overcome these limitations, an autonomous Bayesian optimization (BO)-based control system for droplet generation (ABCD) is developed. In ABCD, BO is employed to inform decision-making and refine the experimental conditions. Additionally, computer vision techniques, including image processing and convolutional neural networks, are utilized to analyze the experimental results and provide a dataset for use in decision-making. The ABCD identified the optimal flow rates to achieve desired droplet sizes and generation frequencies via precise and efficient searches, regardless of the droplet generation target, working fluids, channel geometry, and droplet morphology, within 15 iterations on average. It is anticipated that this system will contribute to the acceleration of research utilizing droplet-based microfluidic systems while also extending microfluidic process automation in various industrial applications."
72,A1_imaging,38750148,PMC11096170,10.1038/s41598-024-61869-8,2024,Scientific reports,research-article; Journal Article,MRI-only based material mass density and relative stopping power estimation via deep learning for proton therapy: a preliminary study.,"Magnetic Resonance Imaging (MRI) is increasingly being used in treatment planning due to its superior soft tissue contrast, which is useful for tumor and soft tissue delineation compared to computed tomography (CT). However, MRI cannot directly provide mass density or relative stopping power (RSP) maps, which are required for calculating proton radiotherapy doses. Therefore, the integration of artificial intelligence (AI) into MRI-based treatment planning to estimate mass density and RSP directly from MRI has generated significant interest. A deep learning (DL) based framework was developed to establish a voxel-wise correlation between MR images and mass density as well as RSP. To facilitate the study, five tissue substitute phantoms were created, representing different tissues such as skin, muscle, adipose tissue, 45% hydroxyapatite (HA), and spongiosa bone. The composition of these phantoms was based on information from ICRP reports. Additionally, two animal tissue phantoms, simulating pig brain and liver, were prepared for DL training purposes. The phantom study involved the development of two DL models. The first model utilized clinical T1 and T2 MRI scans as input, while the second model incorporated zero echo time (ZTE) MRI scans. In the patient application study, two more DL models were trained: one using T1 and T2 MRI scans as input, and another model incorporating synthetic dual-energy computed tomography (sDECT) images to provide accurate bone tissue information. The DECT empirical model was used as a reference to evaluate the proposed models in both phantom and patient application studies. The DECT empirical model was selected as the reference for evaluating the proposed models in both phantom and patient application studies. In the phantom study, the DL model based on T1, and T2 MRI scans demonstrated higher accuracy in estimating mass density and RSP for skin, muscle, adipose tissue, brain, and liver. The mean absolute percentage errors (MAPE) were 0.42%, 0.14%, 0.19%, 0.78%, and 0.26% for mass density, and 0.30%, 0.11%, 0.16%, 0.61%, and 0.23% for RSP, respectively. The DL model incorporating ZTE MRI further improved the accuracy of mass density and RSP estimation for 45% HA and spongiosa bone, with MAPE values of 0.23% and 0.09% for mass density, and 0.19% and 0.07% for RSP, respectively. These results demonstrate the feasibility of using an MRI-only approach combined with DL methods for mass density and RSP estimation in proton therapy treatment planning. By employing this approach, it is possible to obtain the necessary information for proton radiotherapy directly from MRI scans, eliminating the need for additional imaging modalities."
73,A1_imaging,35685142,PMC9173896,10.1155/2022/2370190,2022,Computational intelligence and neuroscience,research-article; Journal Article,Computational Intelligence-Based Melanoma Detection and Classification Using Dermoscopic Images.,"Melanoma is a kind of skin cancer caused by the irregular development of pigment-producing cells. Since melanoma detection efficiency is limited to different factors such as poor contrast among lesions and nearby skin regions, and visual resemblance among melanoma and non-melanoma lesions, intelligent computer-aided diagnosis (CAD) models are essential. Recently, computational intelligence (CI) and deep learning (DL) techniques are utilized for effective decision-making in the biomedical field. In addition, the fast-growing advancements in computer-aided surgeries and recent progress in molecular, cellular, and tissue engineering research have made CI an inevitable part of biomedical applications. In this view, the research work here develops a novel computational intelligence-based melanoma detection and classification technique using dermoscopic images (CIMDC-DIs). The proposed CIMDC-DI model encompasses different subprocesses. Primarily, bilateral filtering with fuzzy k-means (FKM) clustering-based image segmentation is applied as a preprocessing step. Besides, NasNet-based feature extractor with stochastic gradient descent is applied for feature extraction. Finally, the manta ray foraging optimization (MRFO) algorithm with a cascaded neural network (CNN) is exploited for the classification process. To ensure the potential efficiency of the CIMDC-DI technique, we conducted a wide-ranging simulation analysis, and the results reported its effectiveness over the existing recent algorithms with the maximum accuracy of 97.50%."
74,A1_imaging,38665812,PMC11044700,10.3389/fbioe.2024.1364553,2024,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Deep learning-assisted concentration gradient generation for the study of 3D cell cultures in hydrogel beads of varying stiffness.,"The study of dose-response relationships underpins analytical biosciences. Droplet microfluidics platforms can automate the generation of microreactors encapsulating varying concentrations of an assay component, providing datasets across a large chemical space in a single experiment. A classical method consists in varying the flow rate of multiple solutions co-flowing into a single microchannel (producing different volume fractions) before encapsulating the contents into water-in-oil droplets. This process can be automated through controlling the pumping elements but lacks the ability to adapt to unpredictable experimental scenarios, often requiring constant human supervision. In this paper, we introduce an image-based, closed-loop control system for assessing and adjusting volume fractions, thereby generating unsupervised, uniform concentration gradients. We trained a shallow convolutional neural network to assess the position of the laminar flow interface between two co-flowing fluids and used this model to adjust flow rates in real-time. We apply the method to generate alginate microbeads in which HEK293FT cells could grow in three dimensions. The stiffnesses ranged from 50 Pa to close to 1 kPa in Young modulus and were encoded with a fluorescent marker. We trained deep learning models based on the YOLOv4 object detector to efficiently detect both microbeads and multicellular spheroids from high-content screening images. This allowed us to map relationships between hydrogel stiffness and multicellular spheroid growth."
75,A1_imaging,41269797,PMC12663998,10.1073/pnas.2424047122,2025,Proceedings of the National Academy of Sciences of the United States of America,research-article; Journal Article,"Deep learning reveals how cells pull, buckle, and navigate fibrous environments.","Cells in tissues navigate fibrous environments fundamentally differently than they do on flat substrates, but the establishment of cell forces in physiological fibrous settings remains poorly understood. Although factors such as the stiffness of the extracellular matrix (ECM) are known to drive behaviors, including cell motility on flat nonfibrous substrates, the interplay between fiber architecture and stiffness in fibrous ECM is not known. Here, we find that in fibrous environments, the directionality of mechanical forces overrides ECM stiffness as the primary regulator of contractility in migrating cells. Using an approach combining phase microscopy with deep learning to map forces in real time, termed deep learning-enabled live-cell fiber-force microscopy (DLFM), we reveal that when cells transition between anisotropic and isotropic stress fields, their contractility significantly drops despite encountering stiffer ECM, contrary to the behavior of cells on flat nonfibrous substrates. Unlike the peripheral adhesions observed on flat nonfibrous substrates, cells in fibrous matrices form force-generating adhesions throughout their body, stabilized by out-of-plane mechanical components unique to fiber geometry. Cells exhibit distinct force signatures during migration, division, and differentiation, with temporal signatures that predict stem cell fate. These findings, enabled by combining deep learning and the mechanics of cells and fibers, explain long-standing paradoxical behavior of cells navigating deformable fibrous environments, how they can pull and tug at them, and identify tension anisotropy as a master regulator of cell behavior, with implications for cancer invasion, tissue engineering, and regenerative medicine."
76,A1_imaging,35155409,PMC8830423,10.3389/fbioe.2021.802794,2021,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Morphology-Based Deep Learning Approach for Predicting Osteogenic Differentiation.,"Early, high-throughput, and accurate recognition of osteogenic differentiation of stem cells is urgently required in stem cell therapy, tissue engineering, and regenerative medicine. In this study, we established an automatic deep learning algorithm, i.e., osteogenic convolutional neural network (OCNN), to quantitatively measure the osteogenic differentiation of rat bone marrow mesenchymal stem cells (rBMSCs). rBMSCs stained with F-actin and DAPI during early differentiation (day 0, 1, 4, and 7) were captured using laser confocal scanning microscopy to train OCNN. As a result, OCNN successfully distinguished differentiated cells at a very early stage (24 h) with a high area under the curve (AUC) (0.94 ± 0.04) and correlated with conventional biochemical markers. Meanwhile, OCNN exhibited better prediction performance compared with the single morphological parameters and support vector machine. Furthermore, OCNN successfully predicted the dose-dependent effects of small-molecule osteogenic drugs and a cytokine. OCNN-based online learning models can further recognize the osteogenic differentiation of rBMSCs cultured on several material surfaces. Hence, this study initially demonstrated the foreground of OCNN in osteogenic drug and biomaterial screening for next-generation tissue engineering and stem cell research."
77,A1_imaging,34938925,PMC8665348,10.1016/j.bioactmat.2021.09.018,2022,Bioactive materials,research-article; Journal Article,A deep-learning-based workflow to deal with the defocusing problem in high-throughput experiments.,"The increasing throughput of experiments in biomaterials research makes automatic techniques more and more necessary. Among all the characterization methods, microscopy makes fundamental contributions to biomaterials science where precisely focused images are the basis of related research. Although automatic focusing has been widely applied in all kinds of microscopes, defocused images can still be acquired now and then due to factors including background noises of materials and mechanical errors. Herein, we present a deep-learning-based method for the automatic sorting and reconstruction of defocused cell images. First, the defocusing problem is illustrated on a high-throughput cell microarray. Then, a comprehensive dataset of phase-contrast images captured from varied conditions containing multiple cell types, magnifications, and substrate materials is prepared to establish and test our method. We obtain high accuracy of over 0.993 on the dataset using a simple network architecture that requires less than half of the training time compared with the classical ResNetV2 architecture. Moreover, the subcellular-level reconstruction of heavily defocused cell images is achieved with another architecture. The applicability of the established workflow in practice is finally demonstrated on the high-throughput cell microarray. The intelligent workflow does not require a priori knowledge of focusing algorithms, possessing widespread application value in cell experiments concerning high-throughput or time-lapse imaging."
78,A1_imaging,41465044,PMC12733366,10.3390/foods14244338,2025,"Foods (Basel, Switzerland)",research-article; Journal Article,Preparation and Characterization of Eel (Anguilla) Bone Collagen Based on Intelligent Algorithm.,"Eel (Anguilla) is an aquatic animal with high nutritional value and multiple health benefits for the human body. To fully utilize its processing by-products fish bone, this study optimized the enzymatic preparation process of using BP neural network and GA genetic algorithm, with collagen extraction yield as the key evaluation metric, and characterized the properties of the obtained collagen. The results demonstrated that the optimal extraction conditions for eel bone collagen were as follows: enzyme dosage of 2%, hydrolysis time of 2.65 h, solid-to-liquid ratio of 1:22, and ultrasonic pretreatment for 21 min at 250 W power, achieving an extraction yield of 57.6%. The main amino acids identified were glycine, glutamic acid, proline, and arginine. SDS-PAGE electrophoresis revealed that eel bone collagen exhibited structural characteristics of type I collagen. Raman spectroscopy and X-ray diffraction indicated an intact triple-helix structure with partial ordered features. The DSC and TGA results demonstrated good thermal stability, with a denaturation temperature of 106.73 °C. SEM imaging displayed a loose, porous fibrous network structure, while rheological analysis suggested potential biomedical material properties. The findings of this study provide fundamental data for the high-value utilization and development of eel bone resources."
