rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
65,A5_autonomous,40076151,PMC11902718,10.3390/polym17050660,2025,Polymers,research-article; Journal Article,Deep-Neural-Networks-Based Data-Driven Methods for Characterizing the Mechanical Behavior of Hydroxyl-Terminated Polyether Propellants.,"Hydroxyl-terminated polyether (HTPE) propellants are attractive in the weapons materials and equipment industry for their insensitive properties. Storage, combustion, and explosion of solid propellants are affected by their mechanical properties, so accurate mechanical modeling is vital. In this study, deep neural networks are applied to model composite solid-propellant mechanical behavior for the first time. A data-driven framework incorporating a novel training-testing splitting strategy is proposed. By building Neural Networks (FFNNs), Kolmogorov-Arnold Networks (KANs) and Long Short-Term Memory (LSTM) networks and optimizing the model framework and parameters using a Bayesian optimization algorithm, the results show that the LSTM model predicts the stress-strain curve of HTPE propellant with an RMSE of 0.053 MPa, which is 62.7% and 48.5% higher than the FFNNs and the KANs, respectively. The R2 values of the LSTM model for the testing set exceed 0.99, which can effectively capture the effects of tensile rate and temperature changes on tensile strength, and accurately predict the yield point and the slope change of the stress-strain curve. Using the interpretable Shapley Additive Explanations (SHAP) method, fine-grained ammonium perchlorate (AP) can increase its tensile strength, and plasticizers can increase their elongation at break; this method provides an effective approach for HTPE propellant formulation."
66,A5_autonomous,37038183,PMC10088218,10.1186/s12931-023-02410-9,2023,Respiratory research,research-article; Journal Article,Electronic cigarette menthol flavoring is associated with increased inhaled micro and sub-micron particles and worse lung function in combustion cigarette smokers.,"Flavored electronic cigarettes (ECs) present a serious health challenge globally. Currently, it is unknown whether the addition of highly popular menthol flavoring to e-liquid is associated with changes in the number of aerosolized particles generated or altered lung function. Here, we first performed preclinical studies using our novel robotic platform Human Vaping Mimetic Real-Time Particle Analyzer (HUMITIPAA). HUMITIPAA generates fresh aerosols for any desired EC in a very controlled and user-definable manner and utilizes an optical sensing system to quantitate and analyze sub-micron and microparticles from every puff over the course of vaping session in real-time while emulating clinically relevant breathing mechanics and vaping topography. We discovered that addition of menthol flavoring to freshly prepared e-liquid base propylene glycol-vegetable glycerin leads to enhanced particle counts in all tested size fractions, similar to the effect of adding vitamin E acetate to e-liquid we previously reported. Similarly, we found that menthol vs. non-menthol (tobacco) flavored pods from commercially available ECs leads to generation of significantly higher quantities of 1-10 µm particles upon inhalation. We then retrospectively analyzed data from the COPDGene study and identified an association between the use of menthol flavored ECs and reduced FEV1% predicted and FEV1/FVC independent of age, gender, race, pack-years of smoking, and use of nicotine or cannabis-containing vaping products. Our results reveal an association between enhanced inhaled particle due to menthol addition to ECs and worse lung function indices. Detailed causal relation remains to be demonstrated in future large-scale prospective clinical studies. Importantly, here we demonstrate utility of the HUMITIPAA as a predictive enabling technology to identify inhalation toxicological potential of emerging ECs as the chemical formulation of e-liquid gets modified."
67,A5_autonomous,39459790,PMC11509232,10.3390/ma17205086,2024,"Materials (Basel, Switzerland)",research-article; Journal Article,Optimized Machine Learning Model for Predicting Compressive Strength of Alkali-Activated Concrete Through Multi-Faceted Comparative Analysis.,"Alkali-activated concrete (AAC), produced from industrial by-products like fly ash and slag, offers a promising alternative to traditional Portland cement concrete by significantly reducing carbon emissions. Yet, the inherent variability in AAC formulations presents a challenge for accurately predicting its compressive strength using conventional approaches. To address this, we leverage machine learning (ML) techniques, which enable more precise strength predictions based on a combination of material properties and cement mix design parameters. In this study, we curated an extensive dataset comprising 1756 unique AAC mixtures to support robust ML-based modeling. Four distinct input variable schemes were devised to identify the optimal predictor set, and a comparative analysis was performed to evaluate their effectiveness. After this, we investigated the performance of several popular ML algorithms, including random forest (RF), adaptive boosting (AdaBoost), gradient boosting regression trees (GBRTs), and extreme gradient boosting (XGBoost). Among these, the XGBoost model consistently outperformed its counterparts. To further enhance the predictive accuracy of the XGBoost model, we applied four state-of-the-art optimization techniques: the Gray Wolf Optimizer (GWO), Whale Optimization Algorithm (WOA), beetle antennae search (BAS), and Bayesian optimization (BO). The optimized XGBoost model delivered superior performance, achieving a remarkable coefficient of determination (R2) of 0.99 on the training set and 0.94 across the entire dataset. Finally, we employed SHapely Additive exPlanations (SHAP) to imbue the optimized model with interpretability, enabling deeper insights into the complex relationships governing AAC formulations. Through the lens of ML, we highlight the benefits of the multi-faceted synergistic approach for AAC strength prediction, which combines careful input parameter selection, optimal hyperparameter tuning, and enhanced model interpretability. This integrated strategy improves both the robustness and scalability of the model, offering a clear and reliable prediction of AAC performance."
68,A5_autonomous,40942208,PMC12431525,10.3390/polym17172290,2025,Polymers,research-article; Journal Article,Comonomer Reactivity Trends in Catalytic Ethene/1-Alkene Copolymerizations to Linear Low-Density Polyethylene.,"Linear Low-Density Polyethylene (LLDPE) is a versatile polyolefin made by copolymerizing ethene with minor amounts of a 1-alkene. The short side chain branches in the comonomer units partly hinder the ability of the polyethylene main chain to crystallize, thus providing a way to fine-tune material properties between the extremes of a thermoplastic and a moderate elastomer. In this function, higher 1-alkenes such as 1-hexene or 1-octene are more effective than shorter homologs like propene or 1-butene, because their alkyl substituents are fully incompatible with the polyethylene lattice. On the other hand, the former comonomers are also more expensive and, above all, poorly reactive with heterogeneous Ziegler-Natta (ZN) catalysts, the workhorses of the polyolefin industry; as a matter of fact, they can only be used with technologically more demanding molecular catalysts. The molecular kinetic factors governing this important and complicated catalytic reactivity are still poorly understood, and perusal of the literature led us to conclude that data reliability is often questionable due to experimental limitations in reaction equipment and protocols, particularly in academic laboratories. In this study, we made use of a state-of-the-art High-Throughput Experimentation workflow to measure the reactivity ratios with ethene of two representative higher 1-alkenes, namely 1-hexene and 1-decene, in the presence of a variety of well-defined molecular catalysts of metallocene and post-metallocene nature comparatively with a typical MgCl2/TiCl4 ZN catalyst for polyethylene application. We found that the two comonomers react almost identically with molecular catalysts, whereas a major decrease in reactivity for 1-decene compared with 1-hexene was observed idiosyncratically for the ZN catalyst. In our opinion, the overall results suggest that in the latter case, surface effects can be dominant over direct comonomer interactions with the coordination sphere of the active metal in dictating the observed molecular kinetic behavior."
69,A5_autonomous,40469320,PMC12134885,10.25259/sni_841_2024,2025,Surgical neurology international,research-article; Journal Article,Novel untethered micro-robotic platform developed for minimally invasive ultra-selective microsurgical procedures and targeted drug delivery: Preliminary characterization of tissue response to intraparenchymal navigation in ovine brain.,"BackgroundTo expand surgical options for safe, minimally invasive microsurgical procedures or targeted delivery of diverse therapeutics, a novel untethered micro-robotic platform is presented. This technology enables precision travel to predetermined central nervous system (CNS) parenchymal and complex cerebrospinal fluid pathway targets.MethodsUtilizing an in vivo ovine model, gross pathological and microscopic histopathological brain tissue reactions to the navigation of this micro-robot were compared to inserting standard neurosurgical catheters, routed from an occipital burr hole to the frontal lobe and then returning. Descriptions of the evolving tissue responses were documented at 24 h, 2, 12, and 26 weeks following the procedures.ResultsNo deaths or surgical complications occurred in either group. No neurological or behavioral differences were identified between the groups. No significant differences in gross or microscopic tissue pathology were identified when comparing the channels created by the micro-robot to the catheter control group.ConclusionThese findings support the equivalence of tissue responses to this micro-robot navigation compared to catheter insertion as a preliminary surrogate for addressing the safety and accuracy of this novel platform. This platform may set a new standard for safe, anatomically precise, and minimally invasive therapeutic procedures. The described approach offers untethered navigation, capable of traversing CNS tissues in controlled, complex, curvilinear trajectories. Preliminary results utilizing this micro-robotic capacity to deliver diverse therapeutic payloads are discussed. Novel applications designed to address CNS pathologies, including neurodegenerative diseases, epilepsy, neuro-oncology, and functional and microsurgical procedures, are proposed."
70,A5_autonomous,39203410,PMC11356527,10.3390/microorganisms12081568,2024,Microorganisms,research-article; Journal Article,Design of Fragrance Formulations with Antiviral Activity Using Bayesian Optimization.,"In case of future viral threats, including the proposed Disease X that has been discussed since the emergence of the COVID-19 pandemic in March 2020, our research has focused on the development of antiviral strategies using fragrance compounds with known antiviral activity. Despite the recognized antiviral properties of mixtures of certain fragrance compounds, there has been a lack of a systematic approach to optimize these mixtures. Confronted with the significant combinatorial challenge and the complexity of the compound formulation space, we employed Bayesian optimization, guided by Gaussian Process Regression (GPR), to systematically explore and identify formulations with demonstrable antiviral efficacy. This approach required the transformation of the characteristics of formulations into quantifiable feature values using molecular descriptors, subsequently modeling these data to predict and propose formulations with likely antiviral efficacy enhancements. The predicted formulations underwent experimental testing, resulting in the identification of combinations capable of inactivating 99.99% of viruses, including a notably efficacious formulation of five distinct fragrance types. This model demonstrates high predictive accuracy (coefficient determination Rcv2 > 0.7) and suggests a new frontier in antiviral strategy development. Our findings indicate the powerful potential of computational modeling to surpass human analytical capabilities in the pursuit of complex, fragrance-based antiviral formulations."
71,A5_autonomous,35136097,PMC8826354,10.1038/s41598-022-05784-w,2022,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Sample-efficient parameter exploration of the powder film drying process using experiment-based Bayesian optimization.,"Parameter optimization is a long-standing challenge in various production processes. Particularly, powder film forming processes entail multiscale and multiphysical phenomena, each of which is usually controlled by a combination of several parameters. Therefore, it is difficult to optimize the parameters either by numerical-model-based analysis or by ""brute force"" experiment-based exploration. In this study, we focus on a Bayesian optimization method that has led to breakthroughs in materials informatics. Specifically, we apply this method to exploration of production-process-parameter for the powder film forming process. To this end, a slurry containing a powder, polymer, and solvent was dropped, the drying temperature and time were controlled as parameters to be explored, and the uniformity of the fabricated film was evaluated. Using this experiment-based Bayesian optimization system, we searched for the optimal parameters among 32,768 (85) parameter sets to minimize defects. This optimization converged at 40 experiments, which is a substantially smaller number than that observed in brute-force exploration and traditional design-of-experiments methods. Furthermore, we inferred the mechanism corresponding to the unknown drying conditions discovered in the parameter exploration that resulted in uniform film formation. This demonstrates that a data-driven approach leads to high-throughput exploration and the discovery of novel parameters, which inspire further research."
72,A5_autonomous,37110754,PMC10142408,10.3390/molecules28083521,2023,"Molecules (Basel, Switzerland)",research-article; Journal Article,Synergy of Small Antiviral Molecules on a Black-Phosphorus Nanocarrier: Machine Learning and Quantum Chemical Simulation Insights.,"Favipiravir (FP) and Ebselen (EB) belong to a broad range of antiviral drugs that have shown active potential as medications against many viruses. Employing molecular dynamics simulations and machine learning (ML) combined with van der Waals density functional theory, we have uncovered the binding characteristics of these two antiviral drugs on a phosphorene nanocarrier. Herein, by using four different machine learning models (i.e., Bagged Trees, Gaussian Process Regression (GPR), Support Vector Regression (SVR), and Regression Trees (RT)), the Hamiltonian and the interaction energy of antiviral molecules in a phosphorene monolayer are trained in an appropriate way. However, training efficient and accurate models for approximating the density functional theory (DFT) is the final step in using ML to aid in the design of new drugs. To improve the prediction accuracy, the Bayesian optimization approach has been employed to optimize the GPR, SVR, RT, and BT models. Results revealed that the GPR model obtained superior prediction performance with an R2 of 0.9649, indicating that it can explain 96.49% of the data's variability. Then, by means of DFT calculations, we examine the interaction characteristics and thermodynamic properties in a vacuum and a continuum solvent interface. These results illustrate that the hybrid drug is an enabled, functionalized 2D complex with vigorous thermostability. The change in Gibbs free energy at different surface charges and temperatures implies that the FP and EB molecules are allowed to adsorb from the gas phase onto the 2D monolayer at different pH conditions and high temperatures. The results reveal a valuable antiviral drug therapy loaded by 2D biomaterials that may possibly open a new way of auto-treating different diseases, such as SARS-CoV, in primary terms."
73,A5_autonomous,38756796,PMC11095369,10.1039/d3sc06920f,2024,Chemical science,research-article; Journal Article,Polymer design via SHAP and Bayesian machine learning optimizes pDNA and CRISPR ribonucleoprotein delivery.,"We present the facile synthesis of a clickable polymer library with systematic variations in length, binary composition, pKa, and hydrophobicity (clog P) to optimize intracellular pDNA and CRISPR-Cas9 ribonucleoprotein (RNP) performance. We couple physicochemical characterization and machine learning to interpret quantitative structure-property relationships within the combinatorial design space. For the first time, we reveal unexpected disparate design parameters for nucleic acid carriers; via explainable machine learning on 432 formulations, we discover that lower polymer pKa and higher percentages of benzimidazole ethanethiol enhance pDNA delivery, yet polymer length and captamine cation identity improve RNP delivery. Closed-loop Bayesian optimization of 552 formulation ratios further enhances in vitro performance. The top three polymers yield a higher signal and stable transgene expression over 20 days in vivo, and a 1.7-fold enhancement over controls. Our facile coupling of synthesis, characterization, and machine analysis provides powerful tools to quantitate performance parameters accelerating next-generation vehicles for nucleic acid medicines."
74,A5_autonomous,37837110,PMC10575043,10.3390/s23198280,2023,"Sensors (Basel, Switzerland)",research-article; Journal Article,"Design, Fabrication, and Characterization of Inkjet-Printed Organic Piezoresistive Tactile Sensor on Flexible Substrate.","In this paper, we propose a novel tactile sensor with a ""fingerprint"" design, named due to its spiral shape and dimensions of 3.80 mm × 3.80 mm. The sensor is duplicated in a four-by-four array containing 16 tactile sensors to form a ""SkinCell"" pad of approximately 45 mm by 29 mm. The SkinCell was fabricated using a custom-built microfabrication platform called the NeXus which contains additive deposition tools and several robotic systems. We used the NeXus' six-degrees-of-freedom robotic platform with two different inkjet printers to deposit a conductive silver ink sensor electrode as well as the organic piezoresistive polymer PEDOT:PSS-Poly (3,4-ethylene dioxythiophene)-poly(styrene sulfonate) of our tactile sensor. Printing deposition profiles of 100-micron- and 250-micron-thick layers were measured using microscopy. The resulting structure was sintered in an oven and laminated. The lamination consisted of two different sensor sheets placed back-to-back to create a half-Wheatstone-bridge configuration, doubling the sensitivity and accomplishing temperature compensation. The resulting sensor array was then sandwiched between two layers of silicone elastomer that had protrusions and inner cavities to concentrate stresses and strains and increase the detection resolution. Furthermore, the tactile sensor was characterized under static and dynamic force loading. Over 180,000 cycles of indentation were conducted to establish its durability and repeatability. The results demonstrate that the SkinCell has an average spatial resolution of 0.827 mm, an average sensitivity of 0.328 mΩ/Ω/N, expressed as the change in resistance per force in Newtons, an average sensitivity of 1.795 µV/N at a loading pressure of 2.365 PSI, and a dynamic response time constant of 63 ms which make it suitable for both large area skins and fingertip human-robot interaction applications."
75,A5_autonomous,35454595,PMC9025529,10.3390/ma15082902,2022,"Materials (Basel, Switzerland)",research-article; Journal Article,Multi-Fidelity Surrogate-Based Process Mapping with Uncertainty Quantification in Laser Directed Energy Deposition.,"A multi-fidelity (MF) surrogate involving Gaussian processes (GPs) is used for designing temporal process maps in laser directed energy deposition (L-DED) additive manufacturing (AM). Process maps are used to establish relationships between the melt pool properties (e.g., melt pool depth) and process parameters (e.g., laser power and scan velocity). The MFGP surrogate involves a high-fidelity (HF) and a low-fidelity (LF) model. The Autodesk Netfabb® finite element model (FEM) is selected as the HF model, while an analytical model developed by Eagar-Tsai is chosen as the LF one. The results show that the MFGP surrogate is capable of successfully blending the information present in different fidelity models for designing the temporal forward process maps (e.g., given a set of process parameters for which the true depth is not known, what would be the melt pool depth?). To expand the newly-developed formulation for establishing the temporal inverse process maps (e.g., to achieve the desired melt pool depth for which the true process parameters are not known, what would be the optimal prediction of the process parameters as a function of time?), a case study is performed by coupling the MFGP surrogate with Bayesian Optimization (BO) under computational budget constraints. The results demonstrate that MFGP-BO can significantly improve the optimization solution quality compared to the single-fidelity (SF) GP-BO, along with incurring a lower computational budget. As opposed to the existing methods that are limited to developing steady-state forward process maps, the current work successfully demonstrates the realization of temporal forward and inverse process maps in L-DED incorporating uncertainty quantification (UQ)."
76,A5_autonomous,34729419,PMC8554824,10.1021/acscentsci.1c00860,2021,ACS central science,research-article; Journal Article,Breaking Scaling Relationships in CO2 Reduction on Copper Alloys with Organic Additives.,"Boundary conditions for catalyst performance in the conversion of common precursors such as N2, O2, H2O, and CO2 are governed by linear free energy and scaling relationships. Knowledge of these limits offers an impetus for designing strategies to alter reaction mechanisms to improve performance. Typically, experimental demonstrations of linear trends and deviations from them are composed of a small number of data points constrained by inherent experimental limitations. Herein, high-throughput experimentation on 14 bulk copper bimetallic alloys allowed for data-driven identification of a scaling relationship between the partial current densities of methane and C2+ products. This strict dependence represents an intrinsic limit to the Faradaic efficiency for C-C coupling. We have furthermore demonstrated that coating the electrodes with a molecular film breaks the scaling relationship to promote C2+ product formation."
77,A5_autonomous,35593444,PMC9339531,10.1002/adma.202201809,2022,"Advanced materials (Deerfield Beach, Fla.)",research-article; Journal Article,Machine Learning on a Robotic Platform for the Design of Polymer-Protein Hybrids.,"Polymer-protein hybrids are intriguing materials that can bolster protein stability in non-native environments, thereby enhancing their utility in diverse medicinal, commercial, and industrial applications. One stabilization strategy involves designing synthetic random copolymers with compositions attuned to the protein surface, but rational design is complicated by the vast chemical and composition space. Here, a strategy is reported to design protein-stabilizing copolymers based on active machine learning, facilitated by automated material synthesis and characterization platforms. The versatility and robustness of the approach is demonstrated by the successful identification of copolymers that preserve, or even enhance, the activity of three chemically distinct enzymes following exposure to thermal denaturing conditions. Although systematic screening results in mixed success, active learning appropriately identifies unique and effective copolymer chemistries for the stabilization of each enzyme. Overall, this work broadens the capabilities to design fit-for-purpose synthetic copolymers that promote or otherwise manipulate protein activity, with extensions toward the design of robust polymer-protein hybrid materials."
78,A5_autonomous,38477440,PMC11109614,10.1002/advs.202401401,2024,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,The Future of Material Scientists in an Age of Artificial Intelligence.,"Material science has historically evolved in tandem with advancements in technologies for characterization, synthesis, and computation. Another type of technology to add to this mix is machine learning (ML) and artificial intelligence (AI). Now increasingly sophisticated AI-models are seen that can solve progressively harder problems across a variety of fields. From a material science perspective, it is indisputable that machine learning and artificial intelligence offer a potent toolkit with the potential to substantially accelerate research efforts in areas such as the development and discovery of new functional materials. Less clear is how to best harness this development, what new skill sets will be required, and how it may affect established research practices. In this paper, those question are explored with respect to increasingly more sophisticated ML/AI-approaches. To structure the discussion, a conceptual framework of an AI-ladder is introduced. This AI-ladder ranges from basic data-fitting techniques to more advanced functionalities such as semi-autonomous experimentation, experimental design, knowledge generation, hypothesis formulation, and the orchestration of specialized AI modules as stepping-stones toward general artificial intelligence. This ladder metaphor provides a hierarchical framework for contemplating the opportunities, challenges, and evolving skill sets required to stay competitive in the age of artificial intelligence."
79,A5_autonomous,40906577,PMC12447505,10.1021/jacs.5c08539,2025,Journal of the American Chemical Society,research-article; Journal Article,Bayesian Optimization for Multicomponent Supramolecular Systems.,"The diversity of noncovalent interactions makes the design space of multicomponent molecular systems highly complex. To efficiently explore supramolecular design space, data-driven strategies are needed. Here, we demonstrate a methodological framework for the targeted design of multicomponent molecular systems with noncovalent interactions using Bayesian optimization. Its effective applicability to supramolecular polymers is illustrated by three representative cases that reveal accelerated exploration of diverse multicomponent systems with a universal Bayesian optimization framework. The number of experiments required to arrive at optimal compositions is significantly reduced compared to random or uninformed sampling strategies, enabling the experimental study of high-dimensional design spaces. In this way, we can tune the formulation of intricate mixtures and achieve tailored macroscopic properties with minimal experimental effort. Our results show that Bayesian optimization is a general tool for developing multicomponent supramolecular systems with designed functionality."
80,A5_autonomous,40586004,PMC12199292,10.1021/acs.chemmater.5c00860,2025,Chemistry of materials : a publication of the American Chemical Society,research-article; Journal Article,Autonomous Small-Angle Scattering for Accelerated Soft Material Formulation Optimization.,"The pace of soft material formulation (re)-development and design is rapidly increasing as both consumers and new legislation demand products that do less harm to the environment while maintaining high standards of performance. To meet this need, we have developed the Autonomous Formulation Lab (AFL), a platform that can automatically prepare and measure the microstructure of liquid formulations using small-angle neutron and X-ray scattering and, soon, a variety of other techniques. Here, we describe the design, philosophy, tuning, and validation of our active learning agent that guides the course of AFL experiments. We show how our extensive in silico tuning results in an efficient agent that is robust to both the number of measurements and signal-to-noise variation. Finally, we experimentally validate our virtually tuned agent by addressing a model formulation problem: replacing a petroleum-derived component with a natural analog. We show that the agent efficiently maps both formulations and how post hoc analysis of the measured data reveals the opportunity for further specialization of the agent. With the tuned and proven active learning agent, our autonomously guided AFL platform will accelerate the pace of discovery of liquid formulations and help speed us toward a greener future."
81,A5_autonomous,41131095,PMC12550062,10.1038/s41598-025-24613-4,2025,Scientific reports,research-article; Journal Article,A comprehensive benchmark of active learning strategies with AutoML for small-sample regression in materials science.,"The high cost and difficulty of acquiring labeled data in materials science often limits the scale of data-driven modeling efforts. Experimental synthesis and characterization often require expert knowledge, expensive equipment, and time-consuming procedures, making it critical to develop data-efficient learning strategies. Integrating Automated Machine Learning (AutoML) with active learning enables the construction of robust material-property prediction models while substantially reducing the volume of labeled data required. This benchmark study aims to evaluate various active learning (AL) strategies within AutoML in materials science regression tasks. The performance of each strategy in terms of model accuracy and data efficiency is analyzed. The 9 datasets used are derived from materials formulation design, which are typically small due to high data acquisition costs. 17 active-learning strategies, together with a Random-Sampling baseline, are systematically evaluated and compared for their effectiveness. Early in the acquisition process, uncertainty-driven (LCMD, Tree-based-R) and diversity-hybrid (RD-GS) strategies clearly outperform geometry-only heuristics (GSx, EGAL) and baseline, selecting more informative samples and improving model accuracy. As the labeled set grows, the gap narrows and all 17 methods converge, indicating diminishing returns from AL under AutoML."
82,A5_autonomous,35194074,PMC8863835,10.1038/s41467-022-28580-6,2022,Nature communications,research-article; Journal Article,A self-driving laboratory advances the Pareto front for material properties.,"Useful materials must satisfy multiple objectives, where the optimization of one objective is often at the expense of another. The Pareto front reports the optimal trade-offs between these conflicting objectives. Here we use a self-driving laboratory, Ada, to define the Pareto front of conductivities and processing temperatures for palladium films formed by combustion synthesis. Ada discovers new synthesis conditions that yield metallic films at lower processing temperatures (below 200 °C) relative to the prior art for this technique (250 °C). This temperature difference makes possible the coating of different commodity plastic materials (e.g., Nafion, polyethersulfone). These combustion synthesis conditions enable us to to spray coat uniform palladium films with moderate conductivity (1.1 × 105 S m-1) at 191 °C. Spray coating at 226 °C yields films with conductivities (2.0 × 106 S m-1) comparable to those of sputtered films (2.0 to 5.8 × 106 S m-1). This work shows how a self-driving laboratoy can discover materials that provide optimal trade-offs between conflicting objectives."
83,A5_autonomous,39835533,PMC11801656,10.1021/acs.analchem.4c06290,2025,Analytical chemistry,research-article; Journal Article,Automated Ultra-Fast 13C NMR Analysis of Polyolefin Materials.,"Polyolefins are unique among synthetic polymers because their wide application envelope originates from a finely controlled microstructure of hydrocarbon chains, lacking any distinctive functional groups. This hampers the methods of automated sorting based on vibrational spectroscopies and calls for much more complex 13C NMR elucidations. High-temperature cryoprobes have dramatically shortened the acquisition time of 13C NMR spectra, and few minutes are now enough for polyolefin classification purposes; however, conventional data analysis remains labor and time-consuming. In this paper, we introduce an instrument for automated fast determinations of the 13C NMR microstructure on polyolefin materials, implemented by integrating High-Throughput Experimentation and Data Science tools and methods. From the scientific standpoint, the main interest of the approach is the solution proposed to address the general problem how to rapidly characterize statistically distributed analytes, of which synthetic polymers are a most important case. In practical terms, the instrument represents the first automated tool for microstructural polyolefin analysis: it is readily applicable to monomaterials, whereas extension to multimaterials, including postconsumer streams, is feasible but still requires some work."
84,A5_autonomous,36844483,PMC9951283,10.1021/acscentsci.2c01422,2023,ACS central science,research-article; Journal Article,"High-Throughput Experimentation, Theoretical Modeling, and Human Intuition: Lessons Learned in Metal-Organic-Framework-Supported Catalyst Design.","We have screened an array of 23 metals deposited onto the metal-organic framework (MOF) NU-1000 for propyne dimerization to hexadienes. By a first-of-its-kind study utilizing data-driven algorithms and high-throughput experimentation (HTE) in MOF catalysis, yields on Cu-deposited NU-1000 were improved from 0.4 to 24.4%. Characterization of the best-performing catalysts reveal conversion to hexadiene to be due to the formation of large Cu nanoparticles, which is further supported by reaction mechanisms calculated with density functional theory (DFT). Our results demonstrate both the strengths and weaknesses of the HTE approach. As a strength, HTE excels at being able to find interesting and novel catalytic activity; any a priori theoretical approach would be hard-pressed to find success, as high-performing catalysts required highly specific operating conditions difficult to model theoretically, and initial simple single-atom models of the active site did not prove representative of the nanoparticle catalysts responsible for conversion to hexadiene. As a weakness, our results show how the HTE approach must be designed and monitored carefully to find success; in our initial campaign, only minor catalytic performances (up to 4.2% yield) were achieved, which were only improved following a complete overhaul of our HTE approach and questioning our initial assumptions."
85,A5_autonomous,34672032,PMC9299223,10.1002/chem.202103510,2021,"Chemistry (Weinheim an der Bergstrasse, Germany)",research-article; Journal Article,Late-Stage Amination of Drug-Like Benzoic Acids: Access to Anilines and Drug Conjugates through Directed Iridium-Catalyzed C-H Activation.,"The functionalization of C-H bonds, ubiquitous in drugs and drug-like molecules, represents an important synthetic strategy with the potential to streamline the drug-discovery process. Late-stage aromatic C-N bond-forming reactions are highly desirable, but despite their significance, accessing aminated analogues through direct and selective amination of C-H bonds remains a challenging goal. The method presented herein enables the amination of a wide array of benzoic acids with high selectivity. The robustness of the system is manifested by the large number of functional groups tolerated, which allowed the amination of a diverse array of marketed drugs and drug-like molecules. Furthermore, the introduction of a synthetic handle enabled expeditious access to targeted drug-delivery conjugates, PROTACs, and probes for chemical biology. This rapid access to valuable analogues, combined with operational simplicity and applicability to high-throughput experimentation has the potential to aid and considerably accelerate drug discovery."
86,A5_autonomous,38862641,PMC11321994,10.1038/s41557-024-01546-5,2024,Nature chemistry,research-article; Journal Article,Sequential closed-loop Bayesian optimization as a guide for organic molecular metallophotocatalyst formulation discovery.,"Conjugated organic photoredox catalysts (OPCs) can promote a wide range of chemical transformations. It is challenging to predict the catalytic activities of OPCs from first principles, either by expert knowledge or by using a priori calculations, as catalyst activity depends on a complex range of interrelated properties. Organic photocatalysts and other catalyst systems have often been discovered by a mixture of design and trial and error. Here we report a two-step data-driven approach to the targeted synthesis of OPCs and the subsequent reaction optimization for metallophotocatalysis, demonstrated for decarboxylative sp3-sp2 cross-coupling of amino acids with aryl halides. Our approach uses a Bayesian optimization strategy coupled with encoding of key physical properties using molecular descriptors to identify promising OPCs from a virtual library of 560 candidate molecules. This led to OPC formulations that are competitive with iridium catalysts by exploring just 2.4% of the available catalyst formulation space (107 of 4,500 possible reaction conditions)."
87,A5_autonomous,36757024,PMC9979601,10.1021/acs.jctc.2c00731,2023,Journal of chemical theory and computation,research-article; Journal Article,Gaussian Process Regression Models for Predicting Atomic Energies and Multipole Moments.,"Developing a force field is a difficult task because its design is typically pulled in opposite directions by speed and accuracy. FFLUX breaks this trend by utilizing Gaussian process regression (GPR) to predict, at ab initio accuracy, atomic energies and multipole moments as obtained from the quantum theory of atoms in molecules (QTAIM). This work demonstrates that the in-house FFLUX training pipeline can generate successful GPR models for six representative molecules: peptide-capped glycine and alanine, glucose, paracetamol, aspirin, and ibuprofen. The molecules were sufficiently distorted to represent configurations from an AMBER-GAFF2 molecular dynamics run. All internal degrees of freedom were covered corresponding to 93 dimensions in the case of the largest molecule ibuprofen (33 atoms). Benefiting from active learning, the GPR models contain only about 2000 training points and return largely sub-kcal mol-1 prediction errors for the validation sets. A proof of concept has been reached for transferring the model produced through active learning on one atomic property to that of the remaining atomic properties. The prediction of electrostatic interaction can be assessed at the intermolecular level, and the vast majority of interactions have a root-mean-square error of less than 0.1 kJ mol-1 with a maximum value of ∼1 kJ mol-1 for a glycine and paracetamol dimer."
88,A5_autonomous,37339991,PMC10282063,10.1038/s41467-023-39405-5,2023,Nature communications,research-article; Journal Article,Bayesian-optimization-assisted discovery of stereoselective aluminum complexes for ring-opening polymerization of racemic lactide.,"Stereoselective ring-opening polymerization catalysts are used to produce degradable stereoregular poly(lactic acids) with thermal and mechanical properties that are superior to those of atactic polymers. However, the process of discovering highly stereoselective catalysts is still largely empirical. We aim to develop an integrated computational and experimental framework for efficient, predictive catalyst selection and optimization. As a proof of principle, we have developed a Bayesian optimization workflow on a subset of literature results for stereoselective lactide ring-opening polymerization, and using the algorithm, we identify multiple new Al complexes that catalyze either isoselective or heteroselective polymerization. In addition, feature attribution analysis uncovers mechanistically meaningful ligand descriptors, such as percent buried volume (%Vbur) and the highest occupied molecular orbital energy (EHOMO), that can access quantitative and predictive models for catalyst development."
