rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
99,A1_imaging,37502104,PMC10368888,10.3389/fbioe.2023.1160760,2023,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Can we achieve biomimetic electrospun scaffolds with gelatin alone?,"Introduction: Gelatin is a natural polymer commonly used in biomedical applications in combination with other materials due to its high biocompatibility, biodegradability, and similarity to collagen, principal protein of the extracellular matrix (ECM). The aim of this study was to evaluate the suitability of gelatin as the sole material to manufacture tissue engineering scaffolds by electrospinning. Methods: Gelatin was electrospun in nine different concentrations onto a rotating collector and the resulting scaffold's mechanical properties, morphology and topography were assessed using mechanical testing, scanning electron microscopy and white light interferometry, respectively. After characterizing the scaffolds, the effects of the concentration of the solvents and crosslinking agent were statistically evaluated with multivariate analysis of variance and linear regressions. Results: Fiber diameter and inter-fiber separation increased significantly when the concentration of the solvents, acetic acid (HAc) and dimethyl sulfoxide (DMSO), increased. The roughness of the scaffolds decreased as the concentration of dimethyl sulfoxide increased. The mechanical properties were significantly affected by the DMSO concentration. Immersed crosslinked scaffolds did not degrade until day 28. The manufactured gelatin-based electrospun scaffolds presented comparable mechanical properties to many human tissues such as trabecular bone, gingiva, nasal periosteum, oesophagus and liver tissue. Discussion: This study revealed for the first time that biomimetic electrospun scaffolds with gelatin alone can be produced for a significant number of human tissues by appropriately setting up the levels of factors and their interactions. These findings also extend statistical relationships to a form that would be an excellent starting point for future research that could optimize factors and interactions using both traditional statistics and machine learning techniques to further develop specific human tissue."
100,A1_imaging,37404322,PMC10315996,10.1039/d3ra02702c,2023,RSC advances,research-article; Journal Article,Gingerol extract-stabilized silver nanoparticles and their applications: colorimetric and machine learning-based sensing of Hg(ii) and antibacterial properties.,"This study focused on synthesizing ginger-stabilized silver nanoparticles (Gin-AgNPs) using a more eco-friendly method that utilized AgNO3 and natural ginger solution. These nanoparticles underwent a color change from yellow to colorless when exposed to Hg2+, enabling the detection of Hg2+ in tap water. The colorimetric sensor had good sensitivity, with a limit of detection (LOD) of 1.46 μM and a limit of quantitation (LOQ) of 3.04 μM. Importantly, the sensor operated accurately without being affected by various other metal ions. To enhance its performance, a machine learning approach was employed and achieved accuracy ranging from 0% to 14.66% when trained with images of Gin-AgNP solutions containing different Hg2+ concentrations. Furthermore, the Gin-AgNPs and Gin-AgNPs hydrogels exhibited antibacterial effects against both Gram-negative and Gram-positive bacteria, indicating potential future applications in the detection of Hg2+ and in wound healing."
101,A1_imaging,38918798,PMC11201320,10.1186/s13227-024-00228-0,2024,EvoDevo,research-article; Journal Article,"See-Star: a versatile hydrogel-based protocol for clearing large, opaque and calcified marine invertebrates.","Studies of morphology and developmental patterning in adult stages of many invertebrates are hindered by opaque structures, such as shells, skeletal elements, and pigment granules that block or refract light and necessitate sectioning for observation of internal features. An inherent challenge in studies relying on surgical approaches is that cutting tissue is semi-destructive, and delicate structures, such as axonal processes within neural networks, are computationally challenging to reconstruct once disrupted. To address this problem, we developed See-Star, a hydrogel-based tissue clearing protocol to render the bodies of opaque and calcified invertebrates optically transparent while preserving their anatomy in an unperturbed state, facilitating molecular labeling and observation of intact organ systems. The resulting protocol can clear large (> 1 cm3) specimens to enable deep-tissue imaging, and is compatible with molecular techniques, such as immunohistochemistry and in situ hybridization to visualize protein and mRNA localization. To test the utility of this method, we performed a whole-mount imaging study of intact nervous systems in juvenile echinoderms and molluscs and demonstrate that See-Star allows for comparative studies to be extended far into development, facilitating insights into the anatomy of juveniles and adults that are usually not amenable to whole-mount imaging."
102,A1_imaging,36861434,PMC12316057,10.1002/jbm.a.37515,2023,Journal of biomedical materials research. Part A,"Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; research-article; Journal Article",Label-free cleared tissue microscopy and machine learning for 3D histopathology of biomaterial implants.,"Tissue clearing of whole intact organs has enhanced imaging by enabling the exploration of tissue structure at a subcellular level in three-dimensional space. Although clearing and imaging of the whole organ have been used to study tissue biology, the microenvironment in which cells evolve to adapt to biomaterial implants or allografts in the body is poorly understood. Obtaining high-resolution information from complex cell-biomaterial interactions with volumetric landscapes represents a key challenge in the fields of biomaterials and regenerative medicine. To provide a new approach to examine how tissue responds to biomaterial implants, we apply cleared tissue light-sheet microscopy and three-dimensional reconstruction to utilize the wealth of autofluorescence information for visualizing and contrasting anatomical structures. This study demonstrates the adaptability of the clearing and imaging technique to provide sub-cellular resolution (0.6 μm isotropic) 3D maps of various tissue types, using samples from fully intact peritoneal organs to volumetric muscle loss injury specimens. Specifically, in the volumetric muscle loss injury model, we provide 3D visualization of the implanted extracellular matrix biomaterial in the wound bed of the quadricep muscle groups and further apply computational-driven image classification to analyze the autofluorescence spectrum at multiple emission wavelengths to categorize tissue types at the injured site interacting with the biomaterial scaffolds."
103,A1_imaging,38510433,PMC10951799,10.1017/s2633903x22000022,2022,Biological imaging,research-article; Journal Article,3D cell morphology detection by association for embryo heart morphogenesis.,"Advances in tissue engineering for cardiac regenerative medicine require cellular-level understanding of the mechanism of cardiac muscle growth during embryonic developmental stage. Computational methods to automatize cell segmentation in 3D and deliver accurate, quantitative morphology of cardiomyocytes, are imperative to provide insight into cell behavior underlying cardiac tissue growth. Detecting individual cells from volumetric images of dense tissue, poised with low signal-to-noise ratio and severe intensity in homogeneity, is a challenging task. In this article, we develop a robust segmentation tool capable of extracting cellular morphological parameters from 3D multifluorescence images of murine heart, captured via light-sheet microscopy. The proposed pipeline incorporates a neural network for 2D detection of nuclei and cell membranes. A graph-based global association employs the 2D nuclei detections to reconstruct 3D nuclei. A novel optimization embedding the network flow algorithm in an alternating direction method of multipliers is proposed to solve the global object association problem. The associated 3D nuclei serve as the initialization of an active mesh model to obtain the 3D segmentation of individual myocardial cells. The efficiency of our method over the state-of-the-art methods is observed via various qualitative and quantitative evaluation."
104,A1_imaging,38534378,PMC10969030,10.3390/cells13060534,2024,Cells,"research-article; Journal Article; Research Support, N.I.H., Extramural",Deep Learning Powered Identification of Differentiated Early Mesoderm Cells from Pluripotent Stem Cells.,"Pluripotent stem cells can be differentiated into all three germ-layers including ecto-, endo-, and mesoderm in vitro. However, the early identification and rapid characterization of each germ-layer in response to chemical and physical induction of differentiation is limited. This is a long-standing issue for rapid and high-throughput screening to determine lineage specification efficiency. Here, we present deep learning (DL) methodologies for predicting and classifying early mesoderm cells differentiated from embryoid bodies (EBs) based on cellular and nuclear morphologies. Using a transgenic murine embryonic stem cell (mESC) line, namely OGTR1, we validated the upregulation of mesodermal genes (Brachyury (T): DsRed) in cells derived from EBs for the deep learning model training. Cells were classified into mesodermal and non-mesodermal (representing endo- and ectoderm) classes using a convolutional neural network (CNN) model called InceptionV3 which achieved a very high classification accuracy of 97% for phase images and 90% for nuclei images. In addition, we also performed image segmentation using an Attention U-Net CNN and obtained a mean intersection over union of 61% and 69% for phase-contrast and nuclear images, respectively. This work highlights the potential of integrating cell culture, imaging technologies, and deep learning methodologies in identifying lineage specification, thus contributing to the advancements in regenerative medicine. Collectively, our trained deep learning models can predict the mesoderm cells with high accuracy based on cellular and nuclear morphologies."
105,A1_imaging,39137319,PMC11363142,10.1021/acsnano.4c06527,2024,ACS nano,"research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article",Insertable Glucose Sensor Using a Compact and Cost-Effective Phosphorescence Lifetime Imager and Machine Learning.,"Optical continuous glucose monitoring (CGM) systems are emerging for personalized glucose management owing to their lower cost and prolonged durability compared to conventional electrochemical CGMs. Here, we report a computational CGM system, which integrates a biocompatible phosphorescence-based insertable biosensor and a custom-designed phosphorescence lifetime imager (PLI). This compact and cost-effective PLI is designed to capture phosphorescence lifetime images of an insertable sensor through the skin, where the lifetime of the emitted phosphorescence signal is modulated by the local concentration of glucose. Because this phosphorescence signal has a very long lifetime compared to tissue autofluorescence or excitation leakage processes, it completely bypasses these noise sources by measuring the sensor emission over several tens of microseconds after the excitation light is turned off. The lifetime images acquired through the skin are processed by neural network-based models for misalignment-tolerant inference of glucose levels, accurately revealing normal, low (hypoglycemia) and high (hyperglycemia) concentration ranges. Using a 1 mm thick skin phantom mimicking the optical properties of human skin, we performed in vitro testing of the PLI using glucose-spiked samples, yielding 88.8% inference accuracy, also showing resilience to random and unknown misalignments within a lateral distance of ∼4.7 mm with respect to the position of the insertable sensor underneath the skin phantom. Furthermore, the PLI accurately identified larger lateral misalignments beyond 5 mm, prompting user intervention for realignment. The misalignment-resilient glucose concentration inference capability of this compact and cost-effective PLI makes it an appealing wearable diagnostics tool for real-time tracking of glucose and other biomarkers."
106,A1_imaging,37317010,PMC7615154,10.1002/smtd.202201695,2023,Small methods,research-article; Journal Article,Understanding Intracellular Biology to Improve mRNA Delivery by Lipid Nanoparticles.,"Poor understanding of intracellular delivery and targeting hinders development of nucleic acid-based therapeutics transported by nanoparticles. Utilizing a siRNA-targeting and small molecule profiling approach with advanced imaging and machine learning biological insights is generated into the mechanism of lipid nanoparticle (MC3-LNP) delivery of mRNA. This workflow is termed Advanced Cellular and Endocytic profiling for Intracellular Delivery (ACE-ID). A cell-based imaging assay and perturbation of 178 targets relevant to intracellular trafficking is used to identify corresponding effects on functional mRNA delivery. Targets improving delivery are analyzed by extracting data-rich phenotypic fingerprints from images using advanced image analysis algorithms. Machine learning is used to determine key features correlating with enhanced delivery, identifying fluid-phase endocytosis as a productive cellular entry route. With this new knowledge, MC3-LNP is re-engineered to target macropinocytosis, and this significantly improves mRNA delivery in vitro and in vivo. The ACE-ID approach can be broadly applicable for optimizing nanomedicine-based intracellular delivery systems and has the potential to accelerate the development of delivery systems for nucleic acid-based therapeutics."
107,A1_imaging,36237207,PMC9551996,10.3389/fbioe.2022.973275,2022,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Designing anisotropic porous bone scaffolds using a self-learning convolutional neural network model.,"The design of bionic bone scaffolds to mimic the behaviors of native bone tissue is crucial in clinical application, but such design is very challenging due to the complex behaviors of native bone tissues. In the present study, bionic bone scaffolds with the anisotropic mechanical properties similar to those of native bone tissues were successfully designed using a novel self-learning convolutional neural network (CNN) framework. The anisotropic mechanical property of bone was first calculated from the CT images of bone tissues. The CNN model constructed was trained and validated using the predictions from the heterogonous finite element (FE) models. The CNN model was then used to design the scaffold with the elasticity matrix matched to that of the replaced bone tissues. For the comparison, the bone scaffold was also designed using the conventional method. The results showed that the mechanical properties of scaffolds designed using the CNN model are closer to those of native bone tissues. In conclusion, the self-learning CNN framework can be used to design the anisotropic bone scaffolds and has a great potential in the clinical application."
108,A1_imaging,40343205,PMC12058734,10.3389/fbioe.2025.1587546,2025,Frontiers in bioengineering and biotechnology,research-article; Journal Article,High-yield spidroin mimics for bioinspired fibers via computational design.,"The exceptional mechanical properties, biocompatibility, and biodegradability of spider silk make it a promising biomaterial, yet large-scale production remains hindered by challenges in heterologous expression. Existing prokaryotic systems face bottlenecks due to spidroins' high molecular weight, repetitive sequences, and GC-rich motifs, leading to low yields, premature transcription termination, and insoluble inclusion bodies. Addressing these challenges, the study integrates deep learning and bioengineering to design water-soluble, β-sheet-rich spidroin mimics optimized for efficient prokaryotic expression. By replacing polyalanine motifs in Nephila clavipes MaSp1 with computationally screened sequences (e.g., ITVQQ from Burkholderia OspA), five functional spidroins were engineered and solubly expressed in E. coli, achieving yields up to 0.99 g/L. Circular dichroism revealed that modified spidroins (e.g., 3rep-ITVQQ) exhibited β-sheet content up to 81.3% under thermal induction, surpassing unmodified MaSp1 (41.5%). Structural analysis via SEM demonstrated dense, uniform networks in 3rep-ITVQQ, correlating with enhanced mechanical potential. And 24rep-ITVQQ nanofibers were successfully prepared by electrostatic spinning. Coarse-grained molecular dynamics simulations validated progressive self-assembly with reduced solvent-accessible surface area over 1,000 ns. This work bridges the gap between sequence design and scalable production by overcoming expression barriers, simplifying purification, and leveraging β-sheet stacking for tunable mechanical properties. The results provide a blueprint for high-performance biomimetic fibers, advancing applications (e.g., surgical sutures, scaffolds) in tissue engineering and functional materials while addressing the limitations of conventional spidroin production systems."
109,A1_imaging,37429892,PMC10333301,10.1038/s41598-023-37660-6,2023,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article","Green fabrication of chitosan nanoparticles using Lavendula angustifolia, optimization, characterization and in‑vitro antibiofilm activity.","Chitosan nanoparticles (CNPs) are promising polymeric nanoparticles with exceptional physicochemical, antimicrobial and biological characteristics. The CNPs are preferred for a wide range of applications in the food industry, cosmetics, agriculture, medical, and pharmaceutical fields due to their biocompatibility, biodegradability, eco-friendliness, and non-toxicity. In the current study, a biologically based approach was used to biofabricate CNPs using an aqueous extract of Lavendula angustifolia leaves as a reducing agent. The TEM images show that the CNPs were spherical in shape and ranged in size from 7.24 to 9.77 nm. FTIR analysis revealed the presence of several functional groups, including C-H, C-O, CONH2, NH2, C-OH and C-O-C. The crystalline nature of CNPs is demonstrated by X-ray diffraction. The thermogravimetric analysis revealed that CNPs are thermally stable. The CNPs' surface is positively charged and has a Zeta potential of 10 mV. For optimising CNPs biofabrication, a face-centered central composite design (FCCCD) with 50 experiments was used. The artificial intelligence-based approach was used to analyse, validate, and predict CNPs biofabrication. The optimal conditions for maximum CNPs biofabrication were theoretically determined using the desirability function and experimentally verified. The optimal conditions that maximize CNPs biofabrication (10.11 mg/mL) were determined to be chitosan concentration 0.5%, leaves extract 75%, and initial pH 4.24. The antibiofilm activity of CNPs was evaluated in‑vitro. The results show that 1500 μg/mL of CNPs suppressed P. aeruginosa, S. aureus and C. albicans biofilm formation by 91.83 ± 1.71%, 55.47 ± 2.12% and 66.4 ± 1.76%; respectively. The promising results of the current study in biofilm inhibition by necrotizing biofilm architecture, reducing its significant constituents and inhibiting microbial cell proliferation encourage their use as natural biosafe and biocompatible anti-adherent coating in antibiofouling membranes, medical bandage/tissues and food packaging materials."
110,A1_imaging,38250039,PMC10797295,10.7150/thno.90246,2024,Theranostics,research-article; Journal Article,Deep learning for automatic organ and tumor segmentation in nanomedicine pharmacokinetics.,"Rationale: Multimodal imaging provides important pharmacokinetic and dosimetry information during nanomedicine development and optimization. However, accurate quantitation is time-consuming, resource intensive, and requires anatomical expertise. Methods: We present NanoMASK: a 3D U-Net adapted deep learning tool capable of rapid, automatic organ segmentation of multimodal imaging data that can output key clinical dosimetry metrics without manual intervention. This model was trained on 355 manually-contoured PET/CT data volumes of mice injected with a variety of nanomaterials and imaged over 48 hours. Results: NanoMASK produced 3-dimensional contours of the heart, lungs, liver, spleen, kidneys, and tumor with high volumetric accuracy (pan-organ average %DSC of 92.5). Pharmacokinetic metrics including %ID/cc, %ID, and SUVmax achieved correlation coefficients exceeding R = 0.987 and relative mean errors below 0.2%. NanoMASK was applied to novel datasets of lipid nanoparticles and antibody-drug conjugates with a minimal drop in accuracy, illustrating its generalizability to different classes of nanomedicines. Furthermore, 20 additional auto-segmentation models were developed using training data subsets based on image modality, experimental imaging timepoint, and tumor status. These were used to explore the fundamental biases and dependencies of auto-segmentation models built on a 3D U-Net architecture, revealing significant differential impacts on organ segmentation accuracy. Conclusions: NanoMASK is an easy-to-use, adaptable tool for improving accuracy and throughput in imaging-based pharmacokinetic studies of nanomedicine. It has been made publicly available to all readers for automatic segmentation and pharmacokinetic analysis across a diverse array of nanoparticles, expediting agent development."
111,A1_imaging,39135039,PMC11321169,10.1186/s12951-024-02686-z,2024,Journal of nanobiotechnology,research-article; Journal Article,Crosslinked-hybrid nanoparticle embedded in thermogel for sustained co-delivery to inner ear.,"Treatment-induced ototoxicity and accompanying hearing loss are a great concern associated with chemotherapeutic or antibiotic drug regimens. Thus, prophylactic cure or early treatment is desirable by local delivery to the inner ear. In this study, we examined a novel way of intratympanically delivered sustained nanoformulation by using crosslinked hybrid nanoparticle (cHy-NPs) in a thermoresponsive hydrogel i.e. thermogel that can potentially provide a safe and effective treatment towards the treatment-induced or drug-induced ototoxicity. The prophylactic treatment of the ototoxicity can be achieved by using two therapeutic molecules, Flunarizine (FL: T-type calcium channel blocker) and Honokiol (HK: antioxidant) co-encapsulated in the same delivery system. Here we investigated, FL and HK as cytoprotective molecules against cisplatin-induced toxic effects in the House Ear Institute - Organ of Corti 1 (HEI-OC1) cells and in vivo assessments on the neuromast hair cell protection in the zebrafish lateral line. We observed that cytotoxic protective effect can be enhanced by using FL and HK in combination and developing a robust drug delivery formulation. Therefore, FL-and HK-loaded crosslinked hybrid nanoparticles (FL-cHy-NPs and HK-cHy-NPs) were synthesized using a quality-by-design approach (QbD) in which design of experiment-central composite design (DoE-CCD) following the standard least-square model was used for nanoformulation optimization. The physicochemical characterization of FL and HK loaded-NPs suggested the successful synthesis of spherical NPs with polydispersity index  75%), drugs loading (~ 10%), stability (> 2 months) in the neutral solution, and appropriate cryoprotectant selection. We assessed caspase 3/7 apopototic pathway in vitro that showed significantly reduced signals of caspase 3/7 activation after the FL-cHy-NPs and HK-cHy-NPs (alone or in combination) compared to the CisPt. The final formulation i.e. crosslinked-hybrid-nanoparticle-embedded-in-thermogel was developed by incorporating drug-loaded cHy-NPs in poloxamer-407, poloxamer-188, and carbomer-940-based hydrogel. A combination of artificial intelligence (AI)-based qualitative and quantitative image analysis determined the particle size and distribution throughout the visible segment. The developed formulation was able to release the FL and HK for at least a month. Overall, a highly stable nanoformulation was successfully developed for combating treatment-induced or drug-induced ototoxicity via local administration to the inner ear."
112,A1_imaging,39501063,PMC11538274,10.1038/s44172-024-00302-4,2024,Communications engineering,research-article; Journal Article,Towards industry-ready additive manufacturing: AI-enabled closed-loop control for 3D melt electrowriting.,"Melt electrowriting (MEW) is an emerging high-resolution 3D printing technology used in biomedical engineering, regenerative medicine, and soft robotics. Its transition from academia to industry faces challenges such as slow experimentation, low printing throughput, poor reproducibility, and user-dependent operation, largely due to the nonlinear and multiparametric nature of the MEW process. To address these challenges, we applied computer vision and machine learning to monitor and analyze the process in real-time through imaging of the MEW jet between the nozzle-collector gap. To collect data for training we developed an automated data collection methodology that eases the experimental time from days to hours. A feedforward neural network, working in concert with optimization methods and a feedback loop, is used to develop closed-loop control ensuring reproducibility of the printed parts. We demonstrate that machine learning allows streamlining the MEW operation via closed-loop control of the highly nonlinear 3D printing technology."
113,A1_imaging,37945626,PMC10636134,10.1038/s41598-023-46417-0,2023,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Journal Article",Categorization of collagen type I and II blend hydrogel using multipolarization SHG imaging with ResNet regression.,"Previously, the discrimination of collagen types I and II was successfully achieved using peptide pitch angle and anisotropic parameter methods. However, these methods require fitting polarization second harmonic generation (SHG) pixel-wise information into generic mathematical models, revealing inconsistencies in categorizing collagen type I and II blend hydrogels. In this study, a ResNet approach based on multipolarization SHG imaging is proposed for the categorization and regression of collagen type I and II blend hydrogels at 0%, 25%, 50%, 75%, and 100% type II, without the need for prior time-consuming model fitting. A ResNet model, pretrained on 18 progressive polarization SHG images at 10° intervals for each percentage, categorizes the five blended collagen hydrogels with a mean absolute error (MAE) of 0.021, while the model pretrained on nonpolarization images exhibited 0.083 MAE. Moreover, the pretrained models can also generally regress the blend hydrogels at 20%, 40%, 60%, and 80% type II. In conclusion, the multipolarization SHG image-based ResNet analysis demonstrates the potential for an automated approach using deep learning to extract valuable information from the collagen matrix."
114,A1_imaging,36898041,PMC10034746,10.1021/acs.analchem.2c04416,2023,Analytical chemistry,"research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article",Mass Spectrometry Imaging Reveals Early Metabolic Priming of Cell Lineage in Differentiating Human-Induced Pluripotent Stem Cells.,"Induced pluripotent stem cells (iPSCs) hold great promise in regenerative medicine; however, few algorithms of quality control at the earliest stages of differentiation have been established. Despite lipids having known functions in cell signaling, their role in pluripotency maintenance and lineage specification is underexplored. We investigated the changes in iPSC lipid profiles during the initial loss of pluripotency over the course of spontaneous differentiation using the co-registration of confocal microscopy and matrix-assisted laser desorption/ionization (MALDI) mass spectrometry imaging. We identified phosphatidylethanolamine (PE) and phosphatidylinositol (PI) species that are highly informative of the temporal stage of differentiation and can reveal iPS cell lineage bifurcation occurring metabolically. Several PI species emerged from the machine learning analysis of MS data as the early metabolic markers of pluripotency loss, preceding changes in the pluripotency transcription factor Oct4. The manipulation of phospholipids via PI 3-kinase inhibition during differentiation manifested in the spatial reorganization of the iPS cell colony and elevated expression of NCAM-1. In addition, the continuous inhibition of phosphatidylethanolamine N-methyltransferase during differentiation resulted in the enhanced maintenance of pluripotency. Our machine learning analysis highlights the predictive power of lipidomic metrics for evaluating the early lineage specification in the initial stages of spontaneous iPSC differentiation."
115,A1_imaging,36109460,PMC9483370,10.1007/s11095-022-03378-9,2022,Pharmaceutical research,research-article; Journal Article; Case Reports,Novel 3D Printed Modular Tablets Containing Multiple Anti-Viral Drugs: a Case of High Precision Drop-on-Demand Drug Deposition.,"3D printed drug delivery systems have gained tremendous attention in pharmaceutical research due to their inherent benefits over conventional systems, such as provisions for customized design and personalized dosing. The present study demonstrates a novel approach of drop-on-demand (DoD) droplet deposition to dispense drug solutions precisely on binder jetting-based 3D printed multi-compartment tablets containing 3 model anti-viral drugs (hydroxychloroquine sulfate - HCS, ritonavir and favipiravir). The printing pressure affected the printing quality whereas the printing speed and infill density significantly impacted the volume dispersed on the tablets. Additionally, the DoD parameters such as nozzle valve open time and cycle time affected both dispersing volume and the uniformity of the tablets. The solid-state characterization, including DSC, XRD, and PLM, revealed that all drugs remained in their crystalline forms. Advanced surface analysis conducted by microCT imaging as well as Artificial Intelligence (AI)/Deep Learning (DL) model validation showed a homogenous drug distribution in the printed tablets even at ultra-low doses. For a four-hour in vitro drug release study, the drug loaded in the outer layer was released over 90%, and the drug incorporated in the middle layer was released over 70%. In contrast, drug encapsulated in the core was only released about 40%, indicating that outer and middle layers were suitable for immediate release while the core could be applied for delayed release. Overall, this study demonstrates a great potential for tailoring drug release rates from a customized modular dosage form and developing personalized drug delivery systems coupling different 3D printing techniques."
116,A1_imaging,41269797,PMC12663998,10.1073/pnas.2424047122,2025,Proceedings of the National Academy of Sciences of the United States of America,research-article; Journal Article,"Deep learning reveals how cells pull, buckle, and navigate fibrous environments.","Cells in tissues navigate fibrous environments fundamentally differently than they do on flat substrates, but the establishment of cell forces in physiological fibrous settings remains poorly understood. Although factors such as the stiffness of the extracellular matrix (ECM) are known to drive behaviors, including cell motility on flat nonfibrous substrates, the interplay between fiber architecture and stiffness in fibrous ECM is not known. Here, we find that in fibrous environments, the directionality of mechanical forces overrides ECM stiffness as the primary regulator of contractility in migrating cells. Using an approach combining phase microscopy with deep learning to map forces in real time, termed deep learning-enabled live-cell fiber-force microscopy (DLFM), we reveal that when cells transition between anisotropic and isotropic stress fields, their contractility significantly drops despite encountering stiffer ECM, contrary to the behavior of cells on flat nonfibrous substrates. Unlike the peripheral adhesions observed on flat nonfibrous substrates, cells in fibrous matrices form force-generating adhesions throughout their body, stabilized by out-of-plane mechanical components unique to fiber geometry. Cells exhibit distinct force signatures during migration, division, and differentiation, with temporal signatures that predict stem cell fate. These findings, enabled by combining deep learning and the mechanics of cells and fibers, explain long-standing paradoxical behavior of cells navigating deformable fibrous environments, how they can pull and tug at them, and identify tension anisotropy as a master regulator of cell behavior, with implications for cancer invasion, tissue engineering, and regenerative medicine."
117,A1_imaging,41471040,PMC12736563,10.3390/pharmaceutics17121526,2025,Pharmaceutics,research-article; Journal Article,NMR Unveils Activity Mechanism of Linear Spider Venom Peptide Fragments Selected by Neural Networks Against Staphylococci Including MRSA.,"Background/Objectives: Methicillin-resistant Staphylococcus aureus (MRSA) poses a significant global health threat due to its increasing resistance to conventional antibiotics. Antimicrobial peptides (AMPs) derived from natural sources represent a promising alternative. Fragments of spider membrane-active toxins can serve as AMPs with anti-MRSA activity. Methods: To demonstrate this, amino acid sequences of approximately 2000 linear spider venom peptides were fragmented into 9-22-residue-long moieties (75,235 in total) and pre-trained neural networks were used to predict their anti-MRSA activity. As many as 15 peptides with high predicted activity were synthesized, and three AMPs with high anti-MRSA and low hemolytic activities were selected. One of these peptides was studied using high-resolution 1H-, 13C-, and 15N-NMR spectroscopy in an aqueous solution and lyso-palmitoylphosphatidylglycerol (LPPG) micelles. Wide-line 31P-NMR was applied to multilamellar phospholipid liposomes composed of phosphatidylcholine (PC) or phosphatidylglycerol (PG). Results: Low hemolytic activity is explained by non-specific interaction with PC whereas high antibacterial activity arises from specific interaction with PG accompanied with the formation of a tight complex between the N-terminal tripeptide fragment and PG headgroup. The structure of a such complex, stabilized by an ionic interaction between the N-terminal NH3+ group and the lipid phosphate, was determined based on peptide-LPPG NOEs. The most favorable ratio between anti-MRSA and hemolytic activities, i.e., selectivity of the peptides, is attained when the tripeptide consists exclusively of phenylalanine and tryptophan residues. Confocal microscopy confirmed that the most selective peptide deteriorates the plasma membrane of S. aureus. Conclusions: This approach may enable the production of highly selective AMPs against Stapylococci, including MRSA."
118,A1_imaging,38164885,PMC10966564,10.1002/advs.202304561,2024,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","Research Support, Non-U.S. Gov't; research-article; Journal Article",Biohybrid Photonic Platform for Subcellular Stimulation and Readout of In Vitro Neurons.,"Targeted manipulation of neural activity via light has become an indispensable tool for gaining insights into the intricate processes governing single neurons and complex neural networks. To shed light onto the underlying interaction mechanisms, it is crucial to achieve precise control of individual neural activity, as well as a spatial read-out resolution on the nanoscale. Here, a versatile photonic platform with subcellular resolution for stimulation and monitoring of in-vitro neurons is demonstrated. Low-loss photonic waveguides are fabricated on glass substrates using nanoimprint lithography and featuring a loss of only -0.9 ± 0.2 dB cm-1 at 489 nm and are combined with optical fiber-based waveguide-access and backside total internal reflection fluorescence microscopy. Neurons are grown on the bio-functionalized photonic chip surface and, expressing the light-sensitive ion channel Channelrhodopsin-2, are stimulated within the evanescent field penetration depth of 57 nm of the biocompatible waveguides. The versatility and cost-efficiency of the platform, along with the possible subcellular resolution, enable tailor-made investigations of neural interaction dynamics with defined spatial control and high throughput."
119,A1_imaging,38123631,PMC10733327,10.1038/s41598-023-49758-y,2023,Scientific reports,research-article; Journal Article,Machine learning-based estimation of spatial gene expression pattern during ESC-derived retinal organoid development.,"Organoids, which can reproduce the complex tissue structures found in embryos, are revolutionizing basic research and regenerative medicine. In order to use organoids for research and medicine, it is necessary to assess the composition and arrangement of cell types within the organoid, i.e., spatial gene expression. However, current methods are invasive and require gene editing and immunostaining. In this study, we developed a non-invasive estimation method of spatial gene expression patterns using machine learning. A deep learning model with an encoder-decoder architecture was trained on paired datasets of phase-contrast and fluorescence images, and was applied to a retinal organoid derived from mouse embryonic stem cells, focusing on the master gene Rax (also called Rx), crucial for eye field development. This method successfully estimated spatially plausible fluorescent patterns with appropriate intensities, enabling the non-invasive, quantitative estimation of spatial gene expression patterns within each tissue. Thus, this method could lead to new avenues for evaluating spatial gene expression patterns across a wide range of biology and medicine fields."
