rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
232,A3_sensors,34617905,PMC8532020,10.2196/32656,2021,JMIR formative research,research-article; Journal Article,Detecting Subclinical Social Anxiety Using Physiological Data From a Wrist-Worn Wearable: Small-Scale Feasibility Study.,"BackgroundSubclinical (ie, threshold) social anxiety can greatly affect young people's lives, but existing solutions appear inadequate considering its rising prevalence. Wearable sensors may provide a novel way to detect social anxiety and result in new opportunities for monitoring and treatment, which would be greatly beneficial for persons with social anxiety, society, and health care services. Nevertheless, indicators such as skin temperature measured by wrist-worn sensors have not been used in prior work on physiological social anxiety detection.ObjectiveThis study aimed to investigate whether subclinical social anxiety in young adults can be detected using physiological data obtained from wearable sensors, including heart rate, skin temperature, and electrodermal activity (EDA).MethodsYoung adults (N=12) with self-reported subclinical social anxiety (measured using the widely used self-reported version of the Liebowitz Social Anxiety Scale) participated in an impromptu speech task. Physiological data were collected using an E4 Empatica wearable device. Using the preprocessed data and following a supervised machine learning approach, various classification algorithms such as Support Vector Machine, Decision Tree, Random Forest, and K-Nearest Neighbours (KNN) were used to develop models for 3 different contexts. Models were trained to differentiate (1) between baseline and socially anxious states, (2) among baseline, anticipation anxiety, and reactive anxiety states, and (3) social anxiety among individuals with social anxiety of differing severity. The predictive capability of the singular modalities was also explored in each of the 3 supervised learning experiments. The generalizability of the developed models was evaluated using 10-fold cross-validation as a performance index.ResultsWith modalities combined, the developed models yielded accuracies between 97.54% and 99.48% when differentiating between baseline and socially anxious states. Models trained to differentiate among baseline, anticipation anxiety, and reactive anxiety states yielded accuracies between 95.18% and 98.10%. Furthermore, the models developed to differentiate between social anxiety experienced by individuals with anxiety of differing severity scores successfully classified with accuracies between 98.86% and 99.52%. Surprisingly, EDA was identified as the most effective singular modality when differentiating between baseline and social anxiety states, whereas ST was the most effective modality when differentiating anxiety among individuals with social anxiety of differing severity.ConclusionsThe results indicate that it is possible to accurately detect social anxiety as well as distinguish between levels of severity in young adults by leveraging physiological data collected from wearable sensors."
233,A3_sensors,35711672,PMC9188022,10.34133/2022/9814767,2022,"Research (Washington, D.C.)",research-article; Journal Article,A Scalable Bacterial Cellulose Ionogel for Multisensory Electronic Skin.,"Electronic skin (e-skin), a new generation of flexible electronics, has drawn interest in soft robotics, artificial intelligence, and biomedical devices. However, most existing e-skins involve complex preparation procedures and are characterized by single-sensing capability and insufficient scalability. Here, we report on a one-step strategy in which a thermionic source is used for the in situ molecularization of bacterial cellulose polymeric fibers into molecular chains, controllably constructing an ionogel with a scalable mode for e-skin. The synergistic effect of a molecular-scale hydrogen bond interweaving network and a nanoscale fiber skeleton confers a robust tensile strength (up to 7.8 MPa) and high ionic conductivity (up to 62.58 mS/cm) on the as-developed ionogel. Inspired by the tongue to engineer the perceptual patterns in this ionogel, we present a smart e-skin with the perfect combination of excellent ion transport and discriminability, showing six stimulating responses to pressure, touch, temperature, humidity, magnetic force, and even astringency. This study proposes a simple, efficient, controllable, and sustainable approach toward a low-carbon, versatile, and scalable e-skin design and structure-performance development."
234,A3_sensors,34885892,PMC8659114,10.3390/molecules26237310,2021,"Molecules (Basel, Switzerland)",research-article; Journal Article,Mathematical Analysis of Reaction-Diffusion Equations Modeling the Michaelis-Menten Kinetics in a Micro-Disk Biosensor.,"In this study, we have investigated the mathematical model of an immobilized enzyme system that follows the Michaelis-Menten (MM) kinetics for a micro-disk biosensor. The film reaction model under steady state conditions is transformed into a couple differential equations which are based on dimensionless concentration of hydrogen peroxide with enzyme reaction (H) and substrate (S) within the biosensor. The model is based on a reaction-diffusion equation which contains highly non-linear terms related to MM kinetics of the enzymatic reaction. Further, to calculate the effect of variations in parameters on the dimensionless concentration of substrate and hydrogen peroxide, we have strengthened the computational ability of neural network (NN) architecture by using a backpropagated Levenberg-Marquardt training (LMT) algorithm. NNs-LMT algorithm is a supervised machine learning for which the initial data set is generated by using MATLAB built in function known as ""pdex4"". Furthermore, the data set is validated by the processing of the NNs-LMT algorithm to find the approximate solutions for different scenarios and cases of mathematical model of micro-disk biosensors. Absolute errors, curve fitting, error histograms, regression and complexity analysis further validate the accuracy and robustness of the technique."
235,A3_sensors,37046023,PMC10097816,10.1038/s41598-023-33132-z,2023,Scientific reports,"Research Support, Non-U.S. Gov't; research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article",Location-based collective distress using large-scale biosignals in real life for walkable built environments.,"Biosignals from wearable sensors have shown great potential for capturing environmental distress that pedestrians experience from negative stimuli (e.g., abandoned houses, poorly maintained sidewalks, graffiti, and so forth). This physiological monitoring approach in an ambulatory setting can mitigate the subjectivity and reliability concerns of traditional self-reported surveys and field audits. However, to date, most prior work has been conducted in a controlled setting and there has been little investigation into utilizing biosignals captured in real-life settings. This research examines the usability of biosignals (electrodermal activity, gait patterns, and heart rate) acquired from real-life settings to capture the environmental distress experienced by pedestrians. We collected and analyzed geocoded biosignals and self-reported stimuli information in real-life settings. Data was analyzed using spatial methods with statistical and machine learning models. Results show that the machine learning algorithm predicted location-based collective distress of pedestrians with 80% accuracy, showing statistical associations between biosignals and the self-reported stimuli. This method is expected to advance our ability to sense and react to not only built environmental issues but also urban dynamics and emergent events, which together will open valuable new opportunities to integrate human biological and physiological data streams into future built environments and/or walkability assessment applications."
236,A3_sensors,39459093,PMC11509479,10.3390/mi15101219,2024,Micromachines,research-article; Journal Article,3D Light-Direction Sensor Based on Segmented Concentric Nanorings Combined with Deep Learning.,"High-precision, ultra-thin angular detectable imaging upon a single pixel holds significant promise for light-field detection and reconstruction, thereby catalyzing advancements in machine vision and interaction technology. Traditional light-direction angle sensors relying on optical components like gratings and lenses face inherent constraints from diffraction limits in achieving device miniaturization. Recently, angle sensors via coupled double nanowires have demonstrated prowess in attaining high-precision angle perception of incident light at sub-wavelength device scales, which may herald a novel design paradigm for ultra-compact angle sensors. However, the current approach to measuring the three-dimensional (3D) incident light direction is unstable. In this paper, we propose a sensor concept capable of discerning the 3D light-direction based on a segmented concentric nanoring structure that is sensitive to both elevation angle (θ) and azimuth angle (ϕ) at a micrometer device scale and is validated through simulations. Through deep learning (DL) analysis and prediction, our simulations reveal that for angle scanning with a step size of 1°, the device can still achieve a detection range of 0∼360° for ϕ and 45°∼90° for θ, with an average accuracy of 0.19°, and DL can further solve some data aliasing problems to expand the sensing range. Our design broadens the angle sensing dimension based on mutual resonance coupling among nanoring segments, and through waveguide implementation or sensor array arrangements, the detection range can be flexibly adjusted to accommodate diverse application scenarios."
237,A3_sensors,35814562,PMC9259297,10.1155/2022/7571208,2022,Computational intelligence and neuroscience,research-article; Journal Article,EEG Feature Extraction Using Evolutionary Algorithms for Brain-Computer Interface Development.,"Brain-computer interfaces are systems capable of mapping brain activity to specific commands, which enables to remotely automate different types of processes in hardware devices or software applications. However, the development of brain-computer interfaces has been limited by several factors that affect their performance, such as the characterization of events in brain signals and the excessive processing load generated by the high volume of data. In this paper, we propose a method based on computational intelligence techniques to handle these problems, turning them into a single optimization problem. An artificial neural network is used as a classifier for event detection, along with an evolutionary algorithm to find the optimal subset of electrodes and data points that better represents the target event. The obtained results indicate our approach is a competitive and viable alternative for feature extraction in electroencephalograms, leading to high accuracy values and allowing the reduction of a significant amount of data."
238,A3_sensors,38802376,PMC11130282,10.1038/s41377-024-01482-6,2024,"Light, science & applications",research-article; Journal Article,All-optical complex field imaging using diffractive processors.,"Complex field imaging, which captures both the amplitude and phase information of input optical fields or objects, can offer rich structural insights into samples, such as their absorption and refractive index distributions. However, conventional image sensors are intensity-based and inherently lack the capability to directly measure the phase distribution of a field. This limitation can be overcome using interferometric or holographic methods, often supplemented by iterative phase retrieval algorithms, leading to a considerable increase in hardware complexity and computational demand. Here, we present a complex field imager design that enables snapshot imaging of both the amplitude and quantitative phase information of input fields using an intensity-based sensor array without any digital processing. Our design utilizes successive deep learning-optimized diffractive surfaces that are structured to collectively modulate the input complex field, forming two independent imaging channels that perform amplitude-to-amplitude and phase-to-intensity transformations between the input and output planes within a compact optical design, axially spanning ~100 wavelengths. The intensity distributions of the output fields at these two channels on the sensor plane directly correspond to the amplitude and quantitative phase profiles of the input complex field, eliminating the need for any digital image reconstruction algorithms. We experimentally validated the efficacy of our complex field diffractive imager designs through 3D-printed prototypes operating at the terahertz spectrum, with the output amplitude and phase channel images closely aligning with our numerical simulations. We envision that this complex field imager will have various applications in security, biomedical imaging, sensing and material science, among others."
239,A3_sensors,39604355,PMC11603177,10.1038/s41467-024-54743-8,2024,Nature communications,research-article; Journal Article,Deep learning-assisted single-atom detection of copper ions by combining click chemistry and fast scan voltammetry.,"Cell ion channels, cell proliferation and metastasis, and many other life activities are inseparable from the regulation of trace or even single copper ion (Cu+ and/or Cu2+). In this work, an electrochemical sensor for sensitive quantitative detection of 0.4-4 amol L-1 copper ions is developed by adopting: (1) copper ions catalyzing the click-chemistry reaction to capture numerous signal units; (2) special adsorption assembly method of signal units to ensure signal generation efficiency; and (3) fast scan voltammetry at 400 V s-1 to enhance signal intensity. And then, the single-atom detection of copper ions is realized by constructing a multi-layer deep convolutional neural network model FSVNet to extract hidden features and signal information of fast scan voltammograms for 0.2 amol L-1 of copper ions. Here, we show a multiple signal amplification strategy based on functionalized nanomaterials and fast scan voltammetry, together with a deep learning method, which realizes the sensitive detection and even single-atom detection of copper ions."
240,A3_sensors,40269935,PMC12020317,10.1186/s12984-025-01613-z,2025,Journal of neuroengineering and rehabilitation,research-article; Randomized Controlled Trial; Journal Article,First-in-human implementation of a bidirectional somatosensory neuroprosthetic system with wireless communication.,"BackgroundLimitations in upper limb prosthesis function and lack of sensory feedback are major contributors to high prosthesis abandonment rates. Peripheral nerve stimulation and intramuscular recording can restore touch and relay motor intentions for individuals with upper limb loss. Percutaneous systems have enabled significant progress in implanted neural interfaces but require chronic lead maintenance and unwieldy external equipment. Fully implanted sensorimotor systems without percutaneous leads are crucial for advancing implanted neuroprosthetic technologies to long-term community use and commercialization.MethodsWe present the first-in-human technical performance of the implanted Somatosensory Electrical Neurostimulation and Sensing (iSens®) system-an implanted, high-channel count myoelectric sensing and nerve stimulation system that uses wireless communication for advanced prosthetic systems. Two individuals with unilateral transradial amputations received iSens® with four 16-channel composite Flat Interface Nerve Electrodes (C-FINEs) and four Tetra Intramuscular (TIM) electrodes. This study achieved two key objectives to demonstrate system feasibility prior to long-term community use: (1) evaluating the chronic stability of extraneural cuff electrodes, intramuscular electrodes, and active implantable devices in a wirelessly connected system and (2) assessing the impacts of peripheral nerve stimulation on three degree-of-freedom controller performance in a wirelessly connected system to validate iSens® as a bidirectional interface.ResultsSimilar to prior percutaneous systems, we demonstrate chronically stable extraneural cuff electrodes and intramuscular electrodes in a wirelessly connected implanted system for more than two years in one participant and four months in the second participant, whose iSens® system was explanted due to an infection of unknown origin. Using an artificial neural network controller trained on implanted electromyographic data collected during known hand movements, one participant commanded a virtual hand and sensorized prosthesis in 3 degrees-of-freedom. The iSens® system simultaneously produced stimulation for sensation while recording high resolution muscle activity for real-time control. Although restored sensation did not significantly improve initial trials of prosthetic controller performance, the participant reported that sensation was helpful for functional tasks.ConclusionsThis case series describes a wirelessly connected, bidirectional neuroprosthetic system with somatosensory feedback and advanced myoelectric prosthetic control that is ready for implementation in long-term home use clinical trials.Trial registrationClinicalTrials.gov ID: NCT04430218, 2020-06-30."
241,A3_sensors,34242325,PMC8270203,10.1371/journal.pone.0254108,2021,PloS one,"research-article; Research Support, U.S. Gov't, Non-P.H.S.; Journal Article","Exploration of physiological sensors, features, and machine learning models for pain intensity estimation.","In current clinical settings, typically pain is measured by a patient's self-reported information. This subjective pain assessment results in suboptimal treatment plans, over-prescription of opioids, and drug-seeking behavior among patients. In the present study, we explored automatic objective pain intensity estimation machine learning models using inputs from physiological sensors. This study uses BioVid Heat Pain Dataset. We extracted features from Electrodermal Activity (EDA), Electrocardiogram (ECG), Electromyogram (EMG) signals collected from study participants subjected to heat pain. We built different machine learning models, including Linear Regression, Support Vector Regression (SVR), Neural Networks and Extreme Gradient Boosting for continuous value pain intensity estimation. Then we identified the physiological sensor, feature set and machine learning model that give the best predictive performance. We found that EDA is the most information-rich sensor for continuous pain intensity prediction. A set of only 3 features from EDA signals using SVR model gave an average performance of 0.93 mean absolute error (MAE) and 1.16 root means square error (RMSE) for the subject-independent model and of 0.92 MAE and 1.13 RMSE for subject-dependent. The MAE achieved with signal-feature-model combination is less than 1 unit on 0 to 4 continues pain scale, which is smaller than the MAE achieved by the methods reported in the literature. These results demonstrate that it is possible to estimate pain intensity of a patient using a computationally inexpensive machine learning model with 3 statistical features from EDA signal which can be collected from a wrist biosensor. This method paves a way to developing a wearable pain measurement device."
242,A3_sensors,36772139,PMC9920295,10.3390/s23031099,2023,"Sensors (Basel, Switzerland)",research-article; Journal Article,Automated Damage Detection Using Lamb Wave-Based Phase-Sensitive OTDR and Support Vector Machines.,"In this paper, we propose and demonstrate a damage detection technique based on the automatic classification of the Lamb wave signals acquired on a metallic plate. In the reported experiments, Lamb waves are excited in an aluminum plate through a piezoelectric transducer glued onto the monitored structure. The response of the monitored structure is detected through a high-resolution phase-sensitive optical time-domain reflectometer (ϕ-OTDR). The presence and location of a small perturbation, induced by placing a lumped mass of 5 g on the plate, are determined by processing the optical fiber sensor data through support vector machine (SVM) classifiers trained with experimental data. The results show that the proposed method takes full advantage of the multipoint sensing nature of the ϕ-OTDR technology, resulting in accurate damage detection and localization."
243,A3_sensors,35684706,PMC9185300,10.3390/s22114083,2022,"Sensors (Basel, Switzerland)",research-article; Journal Article,Large-Area and Low-Cost Force/Tactile Capacitive Sensor for Soft Robotic Applications.,"This paper presents a novel design and development of a low-cost and multi-touch sensor based on capacitive variations. This new sensor is very flexible and easy to fabricate, making it an appropriate choice for soft robot applications. Materials (conductive ink, silicone, and control boards) used in this sensor are inexpensive and easily found in the market. The proposed sensor is made of a wafer of different layers, silicone layers with electrically conductive ink, and a pressure-sensitive conductive paper sheet. Previous approaches like e-skin can measure the contact point or pressure of conductive objects like the human body or finger, while the proposed design enables the sensor to detect the object's contact point and the applied force without considering the material conductivity of the object. The sensor can detect five multi-touch points at the same time. A neural network architecture is used to calibrate the applied force with acceptable accuracy in the presence of noise, variation in gains, and non-linearity. The force measured in real time by a commercial precise force sensor (ATI) is mapped with the produced voltage obtained by changing the layers' capacitance between two electrode layers. Finally, the soft robot gripper embedding the suggested tactile sensor is utilized to grasp an object with position and force feedback signals."
244,A3_sensors,40363517,PMC12072391,10.3390/ma18092014,2025,"Materials (Basel, Switzerland)",research-article; Journal Article,Anti-Freezing Conductive Ionic Hydrogel-Enabled Triboelectric Nanogenerators for Wearable Speech Recognition.,"Flexible wearable electronics face critical challenges in achieving reliable physiological monitoring, particularly due to the trade-off between sensitivity and durability in flexible electrodes, compounded by mechanical modulus mismatch with biological tissues. To address these limitations, we develop an anti-freezing ionic hydrogel through a chitosan/acrylamide/LiCl system engineered via the solution post-treatment strategy. The optimized hydrogel exhibits exceptional ionic conductivity (24.1 mS/cm at 25 °C) and excellent cryogenic tolerance. Leveraging these attributes, we construct a gel-based triboelectric nanogenerator (G-TENG) that demonstrates ultrahigh sensitivity (1.56 V/kPa) under low pressure. The device enables the precise capture of subtle vibrations at a frequency of 1088 Hz with a signal-to-noise ratio of 16.27 dB and demonstrates operational stability (>16,000 cycles), successfully differentiating complex physiological activities including swallowing, coughing, and phonation. Through machine learning-assisted analysis, the system achieves 96.56% recognition accuracy for five words and demonstrates good signal recognition ability in different ambient sound scenarios. This work provides a paradigm for designing environmentally adaptive wearable sensors through interfacial modulus engineering and ion transport optimization."
245,A3_sensors,40295687,PMC12037853,10.1038/s41598-025-99476-w,2025,Scientific reports,research-article; Journal Article,Theoretical and simulation analysis of a rectangular crack in the piezoelectric material.,"Piezoelectric materials are significantly affected in their mechanical and electrical properties due to the presence of internal cracks (especially rectangular cracks), which in turn impacts the reliability and functionality of the devices.This paper investigates the problem of rectangular cracks in piezoelectric materials through theoretical analysis and numerical simulation. First, the electromechanical coupling governing equations and constitutive relationships of piezoelectric materials are established to analyze the stress field and electric displacement field at the crack tip, providing a theoretical basis for crack propagation behavior. Subsequently, the finite element method is employed to simulate the electromechanical coupling characteristics of rectangular cracks, revealing the variation patterns of stress, displacement, and potential contour plots under mechanical and electromechanical loading for different piezoelectric materials. Finally, The random forest machine learning and response surface method are used for the first time to study rectangular cracks in piezoelectric materials.A random forest regression model is applied to predict the data, and from the residual scatter plot provided, the accuracy of the prediction model is found to be high. Moreover, response surface methodology is used to analyze the influence of crack length, mechanical load, and electric field on crack propagation, offering an optimal model design scheme."
246,A3_sensors,40953879,PMC12434780,10.1136/bmjopen-2025-105597,2025,BMJ open,Clinical Trial Protocol; research-article; Journal Article,"Effectiveness of an AI-enhanced management system for coronary heart disease (AIM-CHD): rationale and design of a single-centre, open-label, randomised, parallel-controlled trial.","IntroductionEffective secondary prevention of coronary heart disease (CHD) is often hindered by limited healthcare resources and poor patient adherence. We therefore developed an artificial intelligence (AI)-enhanced CHD management platform (AIM-CHD) that (i) automatically captures follow-up data through AI-driven voice calls, optical character recognition of laboratory reports and wearable sensor streams; (ii) enables closed-loop, automated risk factor management; and (iii) dynamically personalises follow-up intensity via continuously updated risk stratification and achievement of treatment targets. This trial aims to evaluate whether AIM-CHD improves risk factor control and reduces cardiovascular events compared with usual care.Methods and analysisIn this prospective, single-centre, open-label, randomised controlled trial, 1100 CHD patients aged 18-85 years will be enrolled at Fuwai Hospital and randomised 1:1 to either the AIM-CHD group (n=550) or the usual care group (n=550) for a 3 month post-discharge intervention. The primary outcome is low-density lipoprotein cholesterol (LDL-C) level at 3 months. Secondary outcomes include target achievement for LDL-C and blood pressure, as well as glycosylated haemoglobin level, nonsmoking status, body mass index, composite cardiovascular endpoint and medication adherence.Ethics and disseminationEthical approval was approved by the Ethics Committee of Fuwai Hospital on 4 November 2024 (2024-2422). The findings will be disseminated in peer-reviewed publications. An anonymised template of the written informed-consent form (Chinese and English versions) is available as Supplementary Material 1.Trial registration numberClinicalTrial, NCT06686056."
247,A3_sensors,37486738,PMC10407771,10.2196/45123,2023,JMIR research protocols,research-article; Journal Article,A Wearable Artificial Intelligence Feedback Tool (Wrist Angel) for Treatment and Research of Obsessive Compulsive Disorder: Protocol for a Nonrandomized Pilot Study.,"BackgroundObsessive compulsive disorder (OCD) in youth is characterized by behaviors, emotions, physiological reactions, and family interaction patterns. An essential component of therapy involves increasing awareness of the links among thoughts, emotions, behaviors, bodily sensations, and family interactions. An automatic assessment tool using physiological signals from a wearable biosensor may enable continuous symptom monitoring inside and outside of the clinic and support cognitive behavioral therapy for OCD.ObjectiveThe primary aim of this study is to evaluate the feasibility and acceptability of using a wearable biosensor to monitor OCD symptoms. The secondary aim is to explore the feasibility of developing clinical and research tools that can detect and predict OCD-relevant internal states and interpersonal processes with the use of speech and behavioral signals.MethodsEligibility criteria for the study include children and adolescents between 8 and 17 years of age diagnosed with OCD, controls with no psychiatric diagnoses, and one parent of the participating youths. Youths and parents wear biosensors on their wrists that measure pulse, electrodermal activity, skin temperature, and acceleration. Patients and their parents mark OCD episodes, while control youths and their parents mark youth fear episodes. Continuous, in-the-wild data collection will last for 8 weeks. Controlled experiments designed to link physiological, speech, behavioral, and biochemical signals to mental states are performed at baseline and after 8 weeks. Interpersonal interactions in the experiments are filmed and coded for behavior. The films are also processed with computer vision and for speech signals. Participants complete clinical interviews and questionnaires at baseline, and at weeks 4, 7, and 8. Feasibility criteria were set for recruitment, retention, biosensor functionality and acceptability, adherence to wearing the biosensor, and safety related to the biosensor. As a first step in learning the associations between signals and OCD-related parameters, we will use paired t tests and mixed effects models with repeated measures to assess associations between oxytocin, individual biosignal features, and outcomes such as stress-rest and case-control comparisons.ResultsThe first participant was enrolled on December 3, 2021, and recruitment closed on December 31, 2022. Nine patient dyads and nine control dyads were recruited. Sixteen participating dyads completed follow-up assessments.ConclusionsThe results of this study will provide preliminary evidence for the extent to which a wearable biosensor that collects physiological signals can be used to monitor OCD severity and events in youths. If we find the study to be feasible, further studies will be conducted to integrate biosensor signals output into machine learning algorithms that can provide patients, parents, and therapists with actionable insights into OCD symptoms and treatment progress. Future definitive studies will be tasked with testing the accuracy of machine learning models to detect and predict OCD episodes and classify clinical severity.Trial registrationClinicalTrials.gov NCT05064527; https://clinicaltrials.gov/ct2/show/NCT05064527.International registered report identifier (irrid)DERR1-10.2196/45123."
248,A3_sensors,41301176,PMC12649537,10.3390/bioengineering12111220,2025,"Bioengineering (Basel, Switzerland)",research-article; Journal Article,"EEG-Based Local-Global Dimensional Emotion Recognition Using Electrode Clusters, EEG Deformer, and Temporal Convolutional Network.","Emotions are complex phenomena arising from cooperative interactions among multiple brain regions. Electroencephalography (EEG) provides a non-invasive means to observe such neural activity; however, as it captures only electrode-level signals from the scalp, accurately classifying dimensional emotions requires considering both local electrode activity and the global spatial distribution across the scalp. Motivated by this, we propose a brain-inspired EEG electrode-cluster-based framework for dimensional emotion classification. The model organizes EEG electrodes into nine clusters based on spatial and functional proximity, applying an EEG Deformer to each cluster to learn frequency characteristics, temporal dynamics, and local signal patterns. The features extracted from each cluster are then integrated using a bidirectional cross-attention (BCA) mechanism and a temporal convolutional network (TCN), effectively modeling long-term inter-cluster interactions and global signal dependencies. Finally, a multilayer perceptron (MLP) is used to classify valence and arousal levels. Experiments on three public EEG datasets demonstrate that the proposed model significantly outperforms existing EEG-based dimensional emotion recognition methods. Cluster-based learning, reflecting electrode proximity and signal distribution, effectively captures structural patterns at the electrode-cluster level, while inter-cluster information integration further captures global signal interactions, thereby enhancing the interpretability and physiological validity of EEG-based dimensional emotion analysis. This approach provides a scalable framework for future affective computing and brain-computer interface (BCI) applications."
249,A3_sensors,40291476,PMC12021964,10.1007/s10489-025-06425-1,2025,"Applied intelligence (Dordrecht, Netherlands)",research-article; Journal Article,AI-driven 5G IoT e-nose for whiskey classification.,"The main contribution is the design, implementation and validation of a complete AI-driven electronic nose architecture to perform the classification of whiskey and acetones. This classification is of paramount important in the distillery production line of whiskey in order to predict the quality of the final product. In this work, we investigate the application of an e-nose (based on arrays of single-walled carbon nanotubes) to the distinction of two different substances, such as whiskey and acetone (as a subproduct of the distillation process), and discrimination of three different types of the same substance, such as three types of whiskies. We investigated different strategies to classify the odor data and provided a suitable approach based on random forest with accuracy of 99% and with inference times under 1.8 seconds. In the case of clearly different substances, as subproducts of the whiskey distillation process, the procedure presented achieves a high accuracy in the classification process, with an accuracy around 96%."
250,A3_sensors,37993169,PMC10668325,10.1136/bmjopen-2023-073534,2023,BMJ open,"Clinical Trial Protocol; Research Support, Non-U.S. Gov't; research-article; Journal Article",Feasibility interventional study investigating PAIN in neurorehabilitation through wearabLE SensorS (PAINLESS): a study protocol.,"IntroductionMillions of people survive injuries to the central or peripheral nervous system for which neurorehabilitation is required. In addition to the physical and cognitive impairments, many neurorehabilitation patients experience pain, often not widely recognised and inadequately treated. This is particularly true for multiple sclerosis (MS) patients, for whom pain is one of the most common symptoms. In clinical practice, pain assessment is usually conducted based on a subjective estimate. This approach can lead to inaccurate evaluations due to the influence of numerous factors, including emotional or cognitive aspects. To date, no objective and simple to use clinical methods allow objective quantification of pain and the diagnostic differentiation between the two main types of pain (nociceptive vs neuropathic). Wearable technologies and artificial intelligence (AI) have the potential to bridge this gap by continuously monitoring patients' health parameters and extracting meaningful information from them. Therefore, we propose to develop a new automatic AI-powered tool to assess pain and its characteristics during neurorehabilitation treatments using physiological signals collected by wearable sensors.Methods and analysisWe aim to recruit 15 participants suffering from MS undergoing physiotherapy treatment. During the study, participants will wear a wristband for three consecutive days and be monitored before and after their physiotherapy sessions. Measurement of traditionally used pain assessment questionnaires and scales (ie, painDETECT, Doleur Neuropathique 4 Questions, EuroQoL-5-dimension-3-level) and physiological signals (photoplethysmography, electrodermal activity, skin temperature, accelerometer data) will be collected. Relevant parameters from physiological signals will be identified, and AI algorithms will be used to develop automatic classification methods.Ethics and disseminationThe study has been approved by the local Ethical Committee (285-2022-SPER-AUSLBO). Participants are required to provide written informed consent. The results will be disseminated through contributions to international conferences and scientific journals, and they will also be included in a doctoral dissertation.Trial registration numberNCT05747040."
251,A3_sensors,37554951,PMC10404589,10.1038/s41378-023-00572-6,2023,Microsystems & nanoengineering,research-article; Journal Article,Constructing origami power generator from one piece of electret thin film and application in AI-enabled transmission line vibration monitoring.,"One of the crucial issues for applying electret/triboelectric power generators in the Internet of Things (IoT) is to take full advantage of specific high voltage signals and enable self-powered sensing. Therefore, inspired by Miura-origami, we present an innovative origami power generator (OPG) constructed from only one piece of electret thin film. The Miura-origami architecture realizes a generator with excellent deformability and stretchability and makes it unnecessary for any auxiliary support structure during the compress-release cycle. Various parameters of the generator are intensively investigated, including the excitation accelerations, excitation displacements, numbers of power generation units and deformation degree of the device. When stimulated with 5.0 g acceleration at 15 Hz frequency, the generator with 8 generation units can obtain an instantaneous peak-to-peak voltage and a remarkable optimum peak power of 328 V and 2152 μW at 50 MΩ, respectively. In addition, the regulable shape and multiple generation modes of the device greatly improve its applicability in various vibration energy collection requirements. Based on the above results, a hexagonal electret generator integrated with six-phase OPGs is developed as a ""Buoy on Sky,"" after which the signal waveforms generated from internal power generators are recognized with 92% accuracy through a neural network algorithm that identifies the vibration conditions of transmission lines. This work demonstrates that a fusion of origami art and energy conversion techniques can achieve a multifunctional generator design satisfying the requirements for IoT applications."
252,A3_sensors,41169995,PMC12570034,10.1039/d5ra03838c,2025,RSC advances,research-article; Journal Article,A novel MOF-based electrochemical sensor for simultaneous quantification of nitrophenols in binary mixtures using artificial neural networks: challenges and opportunities.,"This study introduces an artificial neural network (ANN)-assisted electrochemical strategy for the simultaneous quantification of 2-nitrophenol (2-NP) and 4-nitrophenol (4-NP), two environmentally hazardous pollutants with highly overlapping voltammetric responses. A glassy carbon electrode (GCE) was modified with a multilayer nanocomposite (Ni-MOF-74/Fe3O4/SiO2/NH2/β-CD) to enhance mechanical stability and facilitate electron transfer during the oxidation of 2-NP and 4-NP. For the first time, it was demonstrated that the optimal electrocatalytic parameters are concentration-dependent. Therefore, central composite design (CCD) was employed to determine common optimal oxidation conditions across the entire calibration range of both analytes. Despite severe peak overlap and matrix-induced non-linearities, ANN modeling successfully resolved the electrochemical data and provided accurate predictions, yielding high calibration accuracy (R 2 = 0.9302 for 2-NP and 0.9604 for 4-NP) with good reproducibility and broad dynamic range. Considering that the maximum allowable concentration of nitrophenols in environmental samples is 20 ppm, the proposed method offers sufficient sensitivity and a suitable linear range to allow reliable detection and quantification in real environmental matrices. Thus, the integration of ANN with a MOF-based electrochemical sensor provides a novel and robust approach for overcoming signal overlap and non-linear behavior in complex electrochemical systems, offering a promising analytical tool for environmental monitoring of nitrophenols."
