rank,area,epmc_id,pmcid,doi,year,journal,pub_types,title,abstract
184,A4_tissue,39590076,PMC11593876,10.3390/gels10110720,2024,"Gels (Basel, Switzerland)",research-article; Journal Article,Alkali Ion-Accelerated Gelation of MXene-Based Conductive Hydrogel for Flexible Sensing and Machine Learning-Assisted Recognition.,"Conductive hydrogels are promising active materials for wearable flexible electronics, yet it is still challenging to fabricate conductive hydrogels with good environmental stability and electrical properties. In this work, a conductive MXene/LiCl/poly(sulfobetaine methacrylate) hydrogel system was successfully prepared with an impressive conductivity of 12.2 S/m. Interestingly, the synergistic effect of MXene and a lithium bond can significantly accelerate the polymerization process, forming the conductive hydrogel within 1 min. In addition, adding LiCl to the hydrogel not only significantly increases its water retention ability, but also enhances its conductivity, both of which are important for practical applications. The flexible strain sensors based on the as-prepared hydrogel have demonstrated excellent monitoring ability for human joint motion, pulse, and electromyographic signals. More importantly, based on machine learning image recognition technology, the handwritten letter recognition system displayed a high accuracy rate of 93.5%. This work demonstrates the excellent comprehensive performance of MXene-based hydrogels in health monitoring and image recognition and shows potential applications in human-machine interfaces and artificial intelligence."
185,A4_tissue,36861434,PMC12316057,10.1002/jbm.a.37515,2023,Journal of biomedical materials research. Part A,"Research Support, N.I.H., Intramural; Research Support, Non-U.S. Gov't; research-article; Journal Article",Label-free cleared tissue microscopy and machine learning for 3D histopathology of biomaterial implants.,"Tissue clearing of whole intact organs has enhanced imaging by enabling the exploration of tissue structure at a subcellular level in three-dimensional space. Although clearing and imaging of the whole organ have been used to study tissue biology, the microenvironment in which cells evolve to adapt to biomaterial implants or allografts in the body is poorly understood. Obtaining high-resolution information from complex cell-biomaterial interactions with volumetric landscapes represents a key challenge in the fields of biomaterials and regenerative medicine. To provide a new approach to examine how tissue responds to biomaterial implants, we apply cleared tissue light-sheet microscopy and three-dimensional reconstruction to utilize the wealth of autofluorescence information for visualizing and contrasting anatomical structures. This study demonstrates the adaptability of the clearing and imaging technique to provide sub-cellular resolution (0.6 μm isotropic) 3D maps of various tissue types, using samples from fully intact peritoneal organs to volumetric muscle loss injury specimens. Specifically, in the volumetric muscle loss injury model, we provide 3D visualization of the implanted extracellular matrix biomaterial in the wound bed of the quadricep muscle groups and further apply computational-driven image classification to analyze the autofluorescence spectrum at multiple emission wavelengths to categorize tissue types at the injured site interacting with the biomaterial scaffolds."
186,A4_tissue,35199227,PMC8866374,10.1007/s00018-022-04196-3,2022,Cellular and molecular life sciences : CMLS,research-article; Journal Article,Monitoring the maturation of the sarcomere network: a super-resolution microscopy-based approach.,"The in vitro generation of human cardiomyocytes derived from induced pluripotent stem cells (iPSC) is of great importance for cardiac disease modeling, drug-testing applications and for regenerative medicine. Despite the development of various cultivation strategies, a sufficiently high degree of maturation is still a decisive limiting factor for the successful application of these cardiac cells. The maturation process includes, among others, the proper formation of sarcomere structures, mediating the contraction of cardiomyocytes. To precisely monitor the maturation of the contractile machinery, we have established an imaging-based strategy that allows quantitative evaluation of important parameters, defining the quality of the sarcomere network. iPSC-derived cardiomyocytes were subjected to different culture conditions to improve sarcomere formation, including prolonged cultivation time and micro patterned surfaces. Fluorescent images of α-actinin were acquired using super-resolution microscopy. Subsequently, we determined cell morphology, sarcomere density, filament alignment, z-Disc thickness and sarcomere length of iPSC-derived cardiomyocytes. Cells from adult and neonatal heart tissue served as control. Our image analysis revealed a profound effect on sarcomere content and filament orientation when iPSC-derived cardiomyocytes were cultured on structured, line-shaped surfaces. Similarly, prolonged cultivation time had a beneficial effect on the structural maturation, leading to a more adult-like phenotype. Automatic evaluation of the sarcomere filaments by machine learning validated our data. Moreover, we successfully transferred this approach to skeletal muscle cells, showing an improved sarcomere formation cells over different differentiation periods. Overall, our image-based workflow can be used as a straight-forward tool to quantitatively estimate the structural maturation of contractile cells. As such, it can support the establishment of novel differentiation protocols to enhance sarcomere formation and maturity."
187,A4_tissue,38973877,PMC11223206,10.1021/acsomega.4c03024,2024,ACS omega,research-article; Journal Article,"Investigating Permselectivity in PVDF Mixed Matrix Membranes Using Experimental Optimization, Machine Learning Segmentation, and Statistical Forecasting.","This research examines the correlation between interfacial characteristics and membrane distillation (MD) performance of copper oxide (Cu) nanoparticle-decorated electrospun carbon nanofibers (CNFs) polyvinylidene fluoride (PVDF) mixed matrix membranes. The membranes were fabricated by a bottom-up phase inversion method to incorporate a range of concentrations of CNF and Cu + CNF particles in the polymer matrix to tune the porosity, crystallinity, and wettability of the membranes. The resultant membranes were tested for their application in desalination by comparing the water vapor transport and salt rejection rates in the presence of Cu and CNF. Our results demonstrated a 64% increase in water vapor flux and a salt rejection rate of over 99.8% with just 1 wt % loading of Cu + CNF in the PVDF matrix. This was attributed to enhanced chemical heterogeneity, porosity, hydrophobicity, and crystallinity that was confirmed by electron microscopy, tensiometry, and scattering techniques. A machine learning segmentation model was trained on electron microscopy images to obtain the spatial distribution of pores in the membrane. An Autoregressive Integrated Moving Average with Explanatory Variable (ARIMAX) statistical time series model was trained on MD experimental data obtained for various membranes to forecast the membrane performance over an extended duration."
188,A4_tissue,38510171,PMC10951922,10.1017/s2633903x23000247,2023,Biological imaging,research-article; Journal Article,A spatial statistical framework for the parametric study of fiber networks: Application to fibronectin deposition by normal and activated fibroblasts.,"Due to the complex architectural diversity of biological networks, there is an increasing need to complement statistical analyses with a qualitative and local description of their spatial properties. One such network is the extracellular matrix (ECM), a biological scaffold for which changes in its spatial organization significantly impact tissue functions in health and disease. Quantifying variations in the fibrillar architecture of major ECM proteins should considerably advance our understanding of the link between tissue structure and function. Inspired by the analysis of functional magnetic resonance imaging (fMRI) images, we propose a novel statistical analysis approach embedded into a machine learning paradigm, to measure and detect local variations of meaningful ECM parameters. We show that parametric maps representing fiber length and pore directionality can be analyzed within the proposed framework to differentiate among various tissue states. The parametric maps are derived from graph-based representations that reflect the network architecture of fibronectin (FN) fibers in a normal, or disease-mimicking in vitro setting. Such tools can potentially lead to a better characterization of dynamic matrix networks within fibrotic tumor microenvironments and contribute to the development of better imaging modalities for monitoring their remodeling and normalization following therapeutic intervention."
189,A4_tissue,39451792,PMC11504968,10.3390/biomimetics9100587,2024,"Biomimetics (Basel, Switzerland)",research-article; Journal Article,Leveraging Machine Learning for Optimized Mechanical Properties and 3D Printing of PLA/cHAP for Bone Implant.,"This study explores the fabrication and characterisation of 3D-printed polylactic acid (PLA) scaffolds reinforced with calcium hydroxyapatite (cHAP) for bone tissue engineering applications. By varying the cHAP content, we aimed to enhance PLA scaffolds' mechanical and thermal properties, making them suitable for load-bearing biomedical applications. The results indicate that increasing cHAP content improves the tensile and compressive strength of the scaffolds, although it also increases brittleness. Notably, incorporating cHAP at 7.5% and 10% significantly enhances thermal stability and mechanical performance, with properties comparable to or exceeding those of human cancellous bone. Furthermore, this study integrates machine learning techniques to predict the mechanical properties of these composites, employing algorithms such as XGBoost and AdaBoost. The models demonstrated high predictive accuracy, with R2 scores of 0.9173 and 0.8772 for compressive and tensile strength, respectively. These findings highlight the potential of using data-driven approaches to optimise material properties autonomously, offering significant implications for developing custom-tailored scaffolds in bone tissue engineering and regenerative medicine. The study underscores the promise of PLA/cHAP composites as viable candidates for advanced biomedical applications, particularly in creating patient-specific implants with improved mechanical and thermal characteristics."
190,A4_tissue,40148326,PMC11950366,10.1038/s41467-025-58339-8,2025,Nature communications,research-article; Journal Article,Nature-inspired hierarchical building materials with low CO2 emission and superior performance.,"Conventional cement-based materials are faced with significant challenges, including large carbon emissions, high density, and quasi-brittleness. Here, inspired by hierarchical porous structures existing in nature, we develop a low carbon, lightweight, strong and tough cement-based material (LLST), which is obtained by a rapid gelation of hydrogel as skeleton and subsequent deposition of cement hydrates as a skin. As a result, the LLST exhibits hierarchical structure consisting of sponge-like micropores (1 ~ 50 μm) and nanopores (5 ~ 100 nm), without detrimental macropores that compromise light weight, strength, and toughness. Compared with the normal cement paste, LLST displays a 54% reduction in density, 145% and 1365% improvement in specific compressive strength and fracture energy, with only 51% carbon emission. These properties are further investigated with machine learning force field molecular dynamics along with well-tempered metadynamics simulations, indicating that strong chemical bonding is generated at the atomic level between functional groups in the hydrogel and Ca ion released from cement hydration. These findings not only demonstrate a strategy for developing lightweight building materials with low-carbon emission and remarkable mechanical properties, but also provide valuable insights for realizing the coexistence of light weight, strength and toughness by tailoring the hierarchical pore structure."
191,A4_tissue,40306624,PMC12080330,10.1021/acs.langmuir.4c03971,2025,Langmuir : the ACS journal of surfaces and colloids,research-article; Journal Article,Deep Learning Based Surface Classification of Functionalized Polymer Coatings.,"Low-technology characterization of material surfaces poses a challenge of significant importance for many scientific fields such as medical implants, biosensors, and regenerative medicine. Simple, fast, and scalable surface analysis methods that can be applied to a wide range of functionalized polymer coatings would thus constitute a major scientific and technological advance. In this work, we studied stain patterns formed by depositing a defined protein solution onto various polymer surfaces. The images of the resulting drying droplet patterns were captured by polarized light microscopy and analyzed by a deep-learning neural network. In this proof-of-concept study, we used chemical vapor deposition polymerization to deposit ten structurally distinct polymer coatings that share an identical polymer backbone, but differ in their functional groups. Despite the relatively minute differences in their chemical structure, the CNN classification of the stain patterns was highly reproducible. Across all different polymers, the overall classification accuracy of the CNN was 96%. When challenging the CNN with images from an unknown polymer coating, i.e., poly[(4-bromo-p-xylylene)-co-(p-xylylene)], these surfaces were classified as halogenated or pseudohalogenated coatings with 95% accuracy. These findings confirm that the scope of surfaces that can be analyzed with this approach goes beyond polymer coatings already known to the CNN through the training procedure and validates the method as a simple, yet versatile surface analysis tool."
192,A4_tissue,38132817,PMC10744304,10.3390/jfb14120563,2023,Journal of functional biomaterials,research-article; Journal Article,Model-Based Design to Enhance Neotissue Formation in Additively Manufactured Calcium-Phosphate-Based Scaffolds.,"In biomaterial-based bone tissue engineering, optimizing scaffold structure and composition remains an active field of research. Additive manufacturing has enabled the production of custom designs in a variety of materials. This study aims to improve the design of calcium-phosphate-based additively manufactured scaffolds, the material of choice in oral bone regeneration, by using a combination of in silico and in vitro tools. Computer models are increasingly used to assist in design optimization by providing a rational way of merging different requirements into a single design. The starting point for this study was an in-house developed in silico model describing the in vitro formation of neotissue, i.e., cells and the extracellular matrix they produced. The level set method was applied to simulate the interface between the neotissue and the void space inside the scaffold pores. In order to calibrate the model, a custom disk-shaped scaffold was produced with prismatic canals of different geometries (circle, hexagon, square, triangle) and inner diameters (0.5 mm, 0.7 mm, 1 mm, 2 mm). The disks were produced with three biomaterials (hydroxyapatite, tricalcium phosphate, and a blend of both). After seeding with skeletal progenitor cells and a cell culture for up to 21 days, the extent of neotissue growth in the disks' canals was analyzed using fluorescence microscopy. The results clearly demonstrated that in the presence of calcium-phosphate-based materials, the curvature-based growth principle was maintained. Bayesian optimization was used to determine the model parameters for the different biomaterials used. Subsequently, the calibrated model was used to predict neotissue growth in a 3D gyroid structure. The predicted results were in line with the experimentally obtained ones, demonstrating the potential of the calibrated model to be used as a tool in the design and optimization of 3D-printed calcium-phosphate-based biomaterials for bone regeneration."
193,A4_tissue,PMC9938698,PMC9938698,,2023,Research on Biomedical Engineering,research-article; Journal Article,Identification and ranking biomaterials for bone scaffolds using machine learning and PROMETHEE,
194,A4_tissue,36008135,PMC9561784,10.1002/advs.202202638,2022,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","Research Support, Non-U.S. Gov't; research-article; Journal Article",Machine Learning Reveals a General Understanding of Printability in Formulations Based on Rheology Additives.,"Hydrogel ink formulations based on rheology additives are becoming increasingly popular as they enable 3-dimensional (3D) printing of non-printable but biologically relevant materials. Despite the widespread use, a generalized understanding of how these hydrogel formulations become printable is still missing, mainly due to their variety and diversity. Employing an interpretable machine learning approach allows the authors to explain the process of rendering printability through bulk rheological indices, with no bias toward the composition of formulations and the type of rheology additives. Based on an extensive library of rheological data and printability scores for 180 different formulations, 13 critical rheological measures that describe the printability of hydrogel formulations, are identified. Using advanced statistical methods, it is demonstrated that even though unique criteria to predict printability on a global scale are highly unlikely, the accretive and collaborative nature of rheological measures provides a qualitative and physically interpretable guideline for designing new printable materials."
195,A4_tissue,41516802,PMC12787915,10.3390/polym18010017,2025,Polymers,research-article; Journal Article,Quantifying Early Electromechanical Integration of Cardiomyocytes Using a Minimalist PCL Nanofiber Platform.,"A critical obstacle in cardiac cell therapy is the unpredictable and poorly understood initial electrophysiological integration of grafted cardiomyocytes into the host tissue, a process that dictates therapeutic success and arrhythmic risk. Current models fail to capture the earliest stages of functional coupling formation. Here, we employed a tailored bioengineering platform, where single cardiomyocytes were stabilized on minimalist electrospun polycaprolactone (PCL) nanofibers, to model the ""graft-host"" interface and study the dynamics of excitation wave transmission in real-time. Using high-speed optical mapping enhanced by a custom SUPPORT neural network, we achieved the first quantitative insights into the efficiency of nascent intercellular contacts. We determined that within the first 3 h, these initial connections are 39-44 times less effective at conducting excitation than mature contacts within the native monolayer, explaining the observed partial (46%) synchronization of grafted cells. This work provides the first direct measurement of the functional deficit during the initial minutes and hours of graft integration. It establishes that simple, inert polymer fibers can act as a catalytic scaffold to enable this fundamental biological process, offering a powerful strategy to deconstruct and ultimately control the integration of engineered tissues (or cells) for safer cell therapies."
196,A4_tissue,35264196,PMC8905848,10.1186/s12951-022-01340-w,2022,Journal of nanobiotechnology,research-article; Journal Article,Tailoring conductive inverse opal films with anisotropic elliptical porous patterns for nerve cell orientation.,"BackgroundThe nervous system is critical to the operation of various organs and systems, while novel methods with designable neural induction remain to exploit.ResultsHere, we present a conductive inverse opal film with anisotropic elliptical porous patterns for nerve orientation induction. The films are fabricated based on polystyrene (PS) inverse opal scaffolds with periodical elliptical porous structure and poly(3,4-ethylenedioxythiophene):poly(styrenesulfonate) (PEDOT:PSS) mixed polyacrylamide (PAAm) polymers fillers. It is demonstrated that the anisotropic elliptical surface topography allows the nerve cells to be induced into orientation connected with the stretching direction. Because of the anisotropic features of the film which can be stretched into different directions, nerve cells can be induced to grow in one or two directions, forming a neural network and promoting the connection of nerve cells. It is worth mentioning that the PEDOT:PSS-doped PAAm hydrogels endow the film with conductive properties, which makes the composite films be a suitable candidate for neurites growth and differentiation.ConclusionsAll these features of the conductive and anisotropic inverse opal films imply their great prospects in biomedical applications."
197,A4_tissue,41502701,PMC12771193,10.1021/acsomega.5c05318,2025,ACS omega,research-article; Journal Article,Modeling Soil Water Dynamics and Hydrogel Doses Optimization Using a Machine Learning Approach: A Case Study on Sandy Clay Loam Soil under Varying Bulk Densities.,"Climate change has intensified droughts in Brazil, threatening agriculture through altered rainfall and temperature patterns. A promising approach to mitigating the soil water deficit is the addition of biodegradable hydrophilic polymers (hydrogels). However, water dynamics in soil hydrogel systems remain complex and depend on soil type, bulk density, and hydrogel dosage. The hydrophilic properties of the matrix may persist over time, highlighting the importance of hydrogel residual effects. The influence of bulk density on polymer dosage dynamics remains underexplored, and no rapid analytical method currently exists to estimate the dose equivalence of active hydrogels for agricultural practices with accuracy and without excessive time consumption. This study addresses two main goals: (1) to evaluate the effectiveness of hydrogel dosages in sandy clay loam soil at varying densities for enhanced water retention and (2) to develop a machine learning-based analytical method for rapid estimation of active hydrogel doses from short soil water content time series. Results showed a significant increase in soil water retention at the 3 g L-1 dosage. The proposed method, using a locally weighted regression model, achieved a high correlation (0.875) and low error (0.749 g L-1) in cross-validation without requiring density information, offering a practical tool for agricultural applications. These findings support the efficient and sustainable use of hydrogels, providing a practical framework that facilitates their management and enables rapid field-scale interventions to improve water use in agriculture."
198,A4_tissue,35741540,PMC9222757,10.3390/e24060819,2022,"Entropy (Basel, Switzerland)",other; Journal Article,Competency in Navigating Arbitrary Spaces as an Invariant for Analyzing Cognition in Diverse Embodiments.,"One of the most salient features of life is its capacity to handle novelty and namely to thrive and adapt to new circumstances and changes in both the environment and internal components. An understanding of this capacity is central to several fields: the evolution of form and function, the design of effective strategies for biomedicine, and the creation of novel life forms via chimeric and bioengineering technologies. Here, we review instructive examples of living organisms solving diverse problems and propose competent navigation in arbitrary spaces as an invariant for thinking about the scaling of cognition during evolution. We argue that our innate capacity to recognize agency and intelligence in unfamiliar guises lags far behind our ability to detect it in familiar behavioral contexts. The multi-scale competency of life is essential to adaptive function, potentiating evolution and providing strategies for top-down control (not micromanagement) to address complex disease and injury. We propose an observer-focused viewpoint that is agnostic about scale and implementation, illustrating how evolution pivoted similar strategies to explore and exploit metabolic, transcriptional, morphological, and finally 3D motion spaces. By generalizing the concept of behavior, we gain novel perspectives on evolution, strategies for system-level biomedical interventions, and the construction of bioengineered intelligences. This framework is a first step toward relating to intelligence in highly unfamiliar embodiments, which will be essential for progress in artificial intelligence and regenerative medicine and for thriving in a world increasingly populated by synthetic, bio-robotic, and hybrid beings."
199,A4_tissue,40613918,PMC12227466,10.1007/s10142-025-01649-3,2025,Functional & integrative genomics,research-article; Journal Article,Discovering novel type I collagen fragments from Cyprinus carpio supporting bone regeneration.,"Fish collagen is gaining increasing attention in tissue engineering due to its exceptional bioactivity. This study aimed to isolate functional fish collagen fragments capable of microbial biosynthesis and supporting bone tissue regeneration. Collagen fragments of 150 amino acids were extracted from Cyprinus carpio collagen I (CcCOL1), and their bioactivity, net charge, and hydrophobicity were calculated and analyzed for correlations, these physicochemical and sequential features were using to train the machine learning model, which classified the fragments into three subgroups. Representative samples were selected from each cluster or directly from the original CcCOL1. Six out of eight variants were successfully secreted in Pichia pastoris, and all formed triple-helical structures, while only Var-2 and Var-3 retained self-assembly at 15 °C. Notably, Var-2 exhibited the highest capacity to induce osteoblast differentiation. To develop scaffolds with enhanced mechanical strength, Var-2 was combined with chitin and hydroxyapatite (HAP). The resulting composite demonstrated a compressive strength of 5.77 ± 0.32 MPa while maintaining high porosity at a chitin-HAP ratio of 2:1. Cytotoxicity assays confirmed biocompatibility, and fibroblast differentiation was comparable to Var-2 alone. In vivo rat tibia defect studies showed significant bone regeneration after 12 weeks, highlighting the potential of this fish collagen-chitin-HAP biomaterial for bone tissue engineering."
200,A4_tissue,40686204,PMC12463100,10.1002/advs.202503809,2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",research-article; Journal Article,Mucociliary Clearance Inspired Nanozyme-centric Hydrogel Composites for Integrated Bacterial Detection.,"The rapid movement of populations has led to the transmission and infection of pathogens, imposing a significant burden on global healthcare systems and economies. Despite considerable progress, current strategies heavily rely on specialized instruments or complex processing of bacterial samples. Inspired by pulmonary cilia and the mucus on it, a nanozyme-centric hydrogel network, integrated into nanowires for comprehensive bacterial lysis and detection. Nanozymes serve as multifunctional initiators and crosslinkers for the hydrogel network, enabling a one-step gelation process that addresses the aggregation issues of nanozyme particles, and improving the sensitivity of colorimetric detection. By integrating the nanozyme-centric hydrogel with the rapid piercing capabilities of the nanowire arrays, an efficient platform is developed for the disinfection, lysis, and detection of various bacterial strains. Moreover, this detection platform is adaptable to flexible substrates and can be integrated with machine learning algorithms, promoting versatile home-based pathogen testing in resource-limited settings."
201,A4_tissue,37744255,PMC10512832,10.3389/fbioe.2023.1241151,2023,Frontiers in bioengineering and biotechnology,research-article; Journal Article,Inverse design of anisotropic bone scaffold based on machine learning and regenerative genetic algorithm.,"Introduction: Triply periodic minimal surface (TPMS) is widely used in the design of bone scaffolds due to its structural advantages. However, the current approach to designing bone scaffolds using TPMS structures is limited to a forward process from microstructure to mechanical properties. Developing an inverse bone scaffold design method based on the mechanical properties of bone structures is crucial. Methods: Using the machine learning and genetic algorithm, a new inverse design model was proposed in this research. The anisotropy of bone was matched by changing the number of cells in different directions. The finite element (FE) method was used to calculate the TPMS configuration and generate a back propagation neural network (BPNN) data set. Neural networks were used to establish the relationship between microstructural parameters and the elastic matrix of bone. This relationship was then used with regenerative genetic algorithm (RGA) in inverse design. Results: The accuracy of the BPNN-RGA model was confirmed by comparing the elasticity matrix of the inverse-designed structure with that of the actual bone. The results indicated that the average error was below 3.00% for three mechanical performance parameters as design targets, and approximately 5.00% for six design targets. Discussion: The present study demonstrated the potential of combining machine learning with traditional optimization method to inversely design anisotropic TPMS bone scaffolds with target mechanical properties. The BPNN-RGA model achieves higher design efficiency, compared to traditional optimization methods. The entire design process is easily controlled."
202,A4_tissue,40558722,PMC12192081,10.3390/gels11060423,2025,"Gels (Basel, Switzerland)",research-article; Journal Article,Starch-Glycerol-Based Hydrogel Memristors for Bio-Inspired Auditory Neuron Applications.,"In the era of artificial intelligence, the demand for rapid and efficient data processing is growing, and traditional computing architectures are increasingly struggling to meet these needs. Against this backdrop, memristor devices, capable of mimicking the computational functions of brain neural networks, have emerged as key components in neuromorphic systems. Despite this, memristors still face many challenges in biomimetic functionality and circuit integration. In this context, a starch-glycerol-based hydrogel memristor was developed using starch as the dielectric material. The starch-glycerol-water mixture employed in this study has been widely recognized in literature as a physically cross-linked hydrogel system with a three-dimensional network, and both high water content and mechanical flexibility. This memristor demonstrates a high current switching ratio and stable threshold voltage, showing great potential in mimicking the activity of biological neurons. The device possesses the functionality of auditory neurons, not only achieving artificial spiking neuron discharge but also accomplishing the spatiotemporal summation of input information. In addition, we demonstrate the application capabilities of this artificial auditory neuron in gain modulation and in the synchronization detection of sound signals, further highlighting its potential in neuromorphic engineering applications. These results suggest that starch-based hydrogel memristors offer a promising platform for the construction of bio-inspired auditory neuron circuits and flexible neuromorphic systems."
203,A4_tissue,40148512,PMC11950386,10.1038/s41598-025-95130-7,2025,Scientific reports,research-article; Journal Article,Machine learning assisted Co3O4/NiO popsicle sticks-infused electrospun nanofibers for efficient oxygen evolution reaction.,"Wide range of noble metal free bimetallic and trimetallic based electrocatalysts have been synthesized to develop efficient oxygen evolution reaction (OER) systems to-date, however, to determine which metal part of bimetallic and trimetallic electrocatalysts plays a significant role in controlling OER efficacy remains very challenging. To address this issue, herein we have employed machine learning (ML) for the first time to determine OER efficacy controlling metal element, thus leading to the development of an optimized bimetallic electrocatalyst. Briefly, we have designed a novel, simple ML optimized sustainable OER electrocatalyst based on Co3O4/NiO popsicle sticks (CNPS) infused polyaniline/cellulose acetate (a biopolymer) (PNCA) electrospun nanofibers supported on nickel foam (NF). ML optimized CNPS infused PNCA (CNPS@PNCA) electrode offers maximum and homogenous exposition of active sites and shows high OER activity by exhibiting low onset potential (1.41 V vs. RHE), overpotential (237 mV at 10 mA cm-2) and Tafel slope of 62.1 mV dec-1. Additionally, it shows a better stability of more than 100 h and is consistent with the reported literature."
204,A4_tissue,33489277,PMC7813265,10.1098/rsos.201293,2020,Royal Society open science,research-article; Journal Article,Correlating in vitro performance with physico-chemical characteristics of nanofibrous scaffolds for skin tissue engineering using supervised machine learning algorithms.,"The engineering of polymeric scaffolds for tissue regeneration has known a phenomenal growth during the past decades as materials scientists seek to understand cell biology and cell-material behaviour. Statistical methods are being applied to physico-chemical properties of polymeric scaffolds for tissue engineering (TE) to guide through the complexity of experimental conditions. We have attempted using experimental in vitro data and physico-chemical data of electrospun polymeric scaffolds, tested for skin TE, to model scaffold performance using machine learning (ML) approach. Fibre diameter, pore diameter, water contact angle and Young's modulus were used to find a correlation with 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide (MTT) assay of L929 fibroblasts cells on the scaffolds after 7 days. Six supervised learning algorithms were trained on the data using Seaborn/Scikit-learn Python libraries. After hyperparameter tuning, random forest regression yielded the highest accuracy of 62.74%. The predictive model was also correlated with in vivo data. This is a first preliminary study on ML methods for the prediction of cell-material interactions on nanofibrous scaffolds."
205,A4_tissue,32102234,PMC7073180,10.3390/ijms21041523,2020,International journal of molecular sciences,research-article; Journal Article,Discovery of Small-Molecule Activators for Glucose-6-Phosphate Dehydrogenase (G6PD) Using Machine Learning Approaches.,"Glucose-6-Phosphate Dehydrogenase (G6PD) is a ubiquitous cytoplasmic enzyme converting glucose-6-phosphate into 6-phosphogluconate in the pentose phosphate pathway (PPP). The G6PD deficiency renders the inability to regenerate glutathione due to lack of Nicotine Adenosine Dinucleotide Phosphate (NADPH) and produces stress conditions that can cause oxidative injury to photoreceptors, retinal cells, and blood barrier function. In this study, we constructed pharmacophore-based models based on the complex of G6PD with compound AG1 (G6PD activator) followed by virtual screening. Fifty-three hit molecules were mapped with core pharmacophore features. We performed molecular descriptor calculation, clustering, and principal component analysis (PCA) to pharmacophore hit molecules and further applied statistical machine learning methods. Optimal performance of pharmacophore modeling and machine learning approaches classified the 53 hits as drug-like (18) and nondrug-like (35) compounds. The drug-like compounds further evaluated our established cheminformatics pipeline (molecular docking and in silico ADMET (absorption, distribution, metabolism, excretion and toxicity) analysis). Finally, five lead molecules with different scaffolds were selected by binding energies and in silico ADMET properties. This study proposes that the combination of machine learning methods with traditional structure-based virtual screening can effectively strengthen the ability to find potential G6PD activators used for G6PD deficiency diseases. Moreover, these compounds can be considered as safe agents for further validation studies at the cell level, animal model, and even clinic setting."
206,A4_tissue,38131917,PMC10742836,10.3390/gels9120931,2023,"Gels (Basel, Switzerland)",research-article; Journal Article,Nanowire-Enhanced Fully Transparent and Flexible Indium Gallium Zinc Oxide Transistors with Chitosan Hydrogel Gate Dielectric: A Pathway to Improved Synaptic Properties.,"In this study, a transparent and flexible synaptic transistor was fabricated based on a random-network nanowire (NW) channel made of indium gallium zinc oxide. This device employs a biocompatible chitosan-based hydrogel as an electrolytic gate dielectric. The NW structure, with its high surface-to-volume ratio, facilitated a more effective modulation of the channel conductance induced by protonic-ion polarization. A comparative analysis of the synaptic properties of NW- and film-type devices revealed the distinctive features of the NW-type configuration. In particular, the NW-type synaptic transistors exhibited a significantly larger hysteresis window under identical gate-bias conditions. Notably, these transistors demonstrated enhanced paired-pulse facilitation properties, synaptic weight modulation, and transition from short- to long-term memory. The NW-type devices displayed gradual potentiation and depression of the channel conductance and thus achieved a broader dynamic range, improved linearity, and reduced power consumption compared with their film-type counterparts. Remarkably, the NW-type synaptic transistors exhibited impressive recognition accuracy outcomes in Modified National Institute of Standards and Technology pattern-recognition simulations. This characteristic enhances the efficiency of practical artificial intelligence (AI) processes. Consequently, the proposed NW-type synaptic transistor is expected to emerge as a superior candidate for use in high-efficiency artificial neural network systems, thus making it a promising technology for next-generation AI semiconductor applications."
207,A4_tissue,40657048,PMC12251101,10.1109/ojemb.2025.3562382,2025,IEEE open journal of engineering in medicine and biology,research-article; Journal Article,Biomimetic Chitosan-Based Hydrogels for Sustainable Wound Healing With AI/ML Insights.,"Wound healing process is associated with multifaceted complications and is a functional way to advance the therapeutic process. Polymeric biomaterials exhibit structural mimicry with the extracellular matrix of the tissue to be regenerated and they also avoid chronic inflammation and immunological responses. Chitosan, a biopolymer demonstrates exceptional healing properties because of its biocompatibility, biodegradability, antimicrobial nature and affinity for biomolecules. Biomaterials consisting of chitosan along with herbal extracts could be ideal for wound healing. Click chemistry can provide one of the best ways to combine these bio-actives with chitosan. Advancing wound healing strategies with artificial intelligence /machine learning approaches can be employed further to boost the clinical efficacies of bioactive-loaded chitosan composite hydrogels. This review article investigates functionalized wound dressings with special emphasis on chitosan-based hydrogels, their effects on wound healing, and advanced approaches to increase hydrogel benefits by adding bioactive substances to form nanocomposites."
